KIDS,KID97,ER30000,ER30001,ER30002,ER33401,ER33402,ER33403,DEMREL97,PCG,PCGCHREL97,Q1PCRAW,BPI_E97,BPI_N97,BPI_T97,POSBEH97,Q1PCSS,Q1PCPR,Q1PCW
1,1.2,2,6232,39,1143,3,30,6,1,4,20,99,4,99,4,67,1,488
1,1.2,2,6232,42,3589,2,60,6,1,4,25,4,2,6,4.3000002,79,8,503
1,1.2,2,6232,46,1143,4,60,6,1,4,20,99,99,99,0,67,1,488
1,1.2,2,6232,47,5174,2,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,6232,48,5174,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,6233,36,3822,2,30,6,1,4,27,6,9,14,3.5,78,8,509
1,1.2,2,6233,37,3822,3,30,6,1,4,27,4,0,4,4.4000001,78,8,509
1,1.2,2,6250,34,2923,3,60,6,1,4,27,1,1,2,4.6999998,92,30,509
1,1.2,2,6262,34,5181,5,30,6,1,4,39,7,1,8,3.5999999,124,94,547
1,1.2,2,6262,35,2830,3,30,6,1,4,99,5,1,6,5,0,0,0
1,1.2,2,6262,36,5244,2,30,6,1,4,99,0,0,0,4.3000002,0,0,0
1,1.2,2,6275,31,4167,3,30,6,1,4,30,5,3,8,4.6999998,91,28,518
1,1.2,2,6275,33,4167,4,30,6,1,4,30,2,2,4,4.5999999,91,28,518
1,1.2,2,6275,34,4165,4,30,6,1,4,99,0,0,0,4.0999999,0,0,0
1,1.2,2,6275,35,4165,5,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,6281,39,3203,3,33,6,1,4,22,14,11,24,4.4000001,66,1,494
1,1.2,2,6287,41,4055,3,30,6,2,4,28,12,8,20,3.5,87,19,512
1,1.2,2,6287,42,4529,2,30,6,1,4,21,2,0,2,4.6999998,65,1,491
1,1.2,2,6287,43,4529,3,30,6,1,4,21,5,0,5,4.4000001,65,1,491
1,1.2,2,6287,44,5623,2,30,6,1,4,35,5,1,6,4.0999999,104,62,533
1,1.2,2,6316,31,3237,3,30,6,1,4,24,10,1,10,4.1999998,74,4,500
1,1.2,2,6316,32,4206,3,30,6,1,4,30,5,2,7,4.0999999,87,19,518
1,1.2,2,6316,33,4206,4,30,6,1,4,30,99,99,99,0,87,19,518
1,1.2,2,6316,172,5322,3,30,6,1,4,26,3,2,5,4.5,79,8,506
1,1.2,2,6327,171,695,4,30,6,1,4,27,2,0,2,4.8000002,86,18,509
1,1.2,2,6327,172,695,5,30,6,1,4,27,2,0,2,5,86,18,509
1,1.2,2,6335,35,1085,5,30,6,1,4,16,2,1,3,4.4000001,57,0,475
1,1.2,2,6335,36,1085,6,30,6,1,4,16,3,1,4,3.78,57,0,475
1,1.2,2,6335,37,5518,3,60,6,1,4,31,99,99,99,0,98,46,521
1,1.2,2,6335,38,5518,4,30,6,1,4,22,99,99,99,0,70,2,494
1,1.2,2,6342,170,3322,3,30,6,1,4,31,10,3,13,3.5999999,95,36,521
1,1.2,2,6350,32,4075,2,30,6,1,4,99,0,0,0,4.6999998,0,0,0
1,1.2,2,6350,33,735,4,30,6,1,4,99,8,3,11,4.1999998,0,0,0
1,1.2,2,6350,34,1197,3,30,6,1,4,30,99,99,99,9,91,27,518
1,1.2,2,6350,35,4075,4,30,6,1,4,99,10,2,12,3.5999999,0,0,0
1,1.2,2,6357,34,261,2,30,6,1,4,33,11,7,17,3,97,42,526
1,1.2,2,6357,35,335,3,70,6,1,4,31,6,0,6,4.9000001,92,30,521
1,1.2,2,6358,37,4925,3,30,6,1,4,34,2,1,3,4.8000002,103,57,530
1,1.2,2,6358,38,3564,4,30,6,1,4,30,3,3,6,5,91,27,518
1,1.2,2,6358,41,3563,3,33,6,1,4,34,2,0,2,4.8000002,99,48,530
1,1.2,2,6358,43,4978,3,30,6,1,4,32,4,0,4,4.3000002,95,38,524
1,1.2,2,6361,30,3160,3,30,6,1,4,38,3,2,4,3.9000001,115,85,543
1,1.2,2,6361,33,3736,4,30,6,1,4,32,2,1,3,3.3,96,38,524
1,1.2,2,6361,34,3736,5,30,6,1,4,32,99,99,99,0,96,38,524
1,1.2,2,6365,46,6327,3,30,6,1,4,28,11,5,15,3.5999999,82,11,512
1,1.2,2,6365,48,3944,2,30,6,1,4,33,5,0,5,4.5,95,37,526
1,1.2,2,6365,49,196,5,30,6,1,4,34,1,0,1,4.6999998,97,41,530
1,1.2,2,6365,50,196,6,30,6,1,4,34,1,0,1,4.6999998,97,41,530
1,1.2,2,6365,51,5664,2,30,6,1,4,33,9,7,16,3.9000001,93,32,526
1,1.2,2,6365,52,3944,3,30,6,1,4,33,3,3,6,5,95,37,526
1,1.2,2,6365,53,5664,4,30,6,1,4,33,12,2,13,2.8,93,32,526
1,1.2,2,6366,31,5716,2,60,6,1,4,99,6,2,7,4.0999999,0,0,0
1,1.2,2,6366,32,5716,3,60,6,1,4,99,6,2,7,4.0999999,0,0,0
1,1.2,2,6367,36,4073,3,30,6,1,4,28,7,2,9,4.1999998,82,11,512
1,1.2,2,6368,33,4129,2,30,6,1,4,27,13,6,18,3.4000001,78,8,509
1,1.2,2,6368,34,2854,4,60,6,1,4,22,4,3,7,4.4000001,90,25,494
1,1.2,2,6368,35,4287,3,30,6,1,4,36,3,1,4,4.1999998,110,74,536
1,1.2,2,6368,180,4129,3,30,6,1,4,27,9,3,12,3.7,78,8,509
1,1.2,2,6370,36,1702,3,33,6,1,4,28,12,6,17,3.4000001,82,11,512
1,1.2,2,6370,37,714,2,30,6,1,4,24,6,4,10,4.3000002,72,3,500
1,1.2,2,6370,38,713,2,30,6,1,4,29,2,1,3,4.5,87,19,515
1,1.2,2,6370,39,714,3,30,6,1,4,24,5,1,6,4.5,72,3,500
1,1.2,2,6370,40,3128,3,30,6,1,4,20,7,1,8,4.3000002,61,0,488
1,1.2,2,6370,41,1705,3,60,6,1,4,29,8,5,12,3.7,93,33,515
1,1.2,2,6370,42,713,3,30,6,1,4,29,99,99,99,0,87,19,515
1,1.2,2,6375,33,6186,4,33,6,1,4,31,9,1,10,4.3000002,90,25,521
1,1.2,2,6375,34,6186,5,30,6,1,4,31,99,99,99,0,90,25,521
1,1.2,2,6376,34,1693,3,30,6,1,4,32,1,0,1,4.9000001,96,40,524
1,1.2,2,6376,175,3251,5,71,6,1,4,27,1,0,1,4.5,82,11,509
1,1.2,2,6377,35,4464,4,30,6,1,4,31,3,0,3,4.9000001,92,29,521
1,1.2,2,6377,36,3631,3,30,6,1,4,99,4,2,6,4.5,0,0,0
1,1.2,2,6377,37,3631,4,30,6,1,4,99,6,1,7,4.6300001,0,0,0
1,1.2,2,6381,38,1301,5,30,6,1,4,99,2,1,3,4.1999998,0,0,0
1,1.2,2,6381,40,1302,3,30,6,1,4,28,5,4,9,2.4000001,82,11,512
1,1.2,2,6381,178,1301,4,30,6,1,4,99,2,3,5,4.4000001,0,0,0
1,1.2,2,6396,30,3833,3,30,6,1,4,29,8,1,9,3.5,84,15,515
1,1.2,2,6396,31,3833,4,30,6,1,4,29,99,99,99,0,84,15,515
1,1.2,2,6398,31,1110,4,30,6,1,4,99,0,1,1,4.5,0,0,0
1,1.2,2,6406,35,2234,5,60,6,1,4,22,99,99,99,0,71,3,494
1,1.2,2,6406,37,2234,7,60,6,1,4,22,99,99,99,0,71,3,494
1,1.2,2,6411,33,967,2,30,6,1,4,33,4,2,6,4.4000001,96,39,526
1,1.2,2,6411,34,1814,4,30,6,1,4,24,4,0,4,4.3000002,74,4,500
1,1.2,2,6412,32,4655,3,60,6,3,4,99,2,0,2,4.3000002,0,0,0
1,1.2,2,6412,33,5864,2,30,6,1,4,26,5,1,6,4.8000002,76,5,506
1,1.2,2,6413,36,4222,2,30,6,1,4,29,2,0,2,4.8000002,88,22,515
1,1.2,2,6413,37,4222,3,30,6,1,4,29,0,0,0,4.8000002,88,22,515
1,1.2,2,6413,38,4465,3,30,6,1,4,99,3,2,5,4.5999999,0,0,0
1,1.2,2,6413,39,4029,2,30,6,1,4,32,4,1,5,4.4000001,92,30,524
1,1.2,2,6413,40,4465,4,30,6,1,4,99,8,1,9,4.5999999,0,0,0
1,1.2,2,6413,42,4029,3,30,6,1,4,32,99,99,99,0,92,30,524
1,1.2,2,6414,173,4531,4,60,6,4,4,33,99,99,99,0,99,47,526
1,1.2,2,6418,36,1217,5,30,6,1,4,26,14,8,21,2.8,79,8,506
1,1.2,2,6418,176,1217,6,97,6,1,4,26,10,6,15,4.1999998,79,8,506
1,1.2,2,6434,30,3673,3,30,6,1,4,32,4,2,6,4,96,38,524
1,1.2,2,6434,172,3673,4,30,6,1,4,32,1,0,1,4.9000001,96,38,524
1,1.2,2,6436,46,2995,2,30,6,1,4,29,8,4,12,4,85,16,515
1,1.2,2,6436,47,2994,2,30,6,1,4,26,99,99,99,0,79,8,506
1,1.2,2,6436,48,2995,3,30,6,1,4,29,99,99,99,0,85,16,515
1,1.2,2,6436,49,6182,2,30,6,1,4,29,99,99,99,0,89,23,515
1,1.2,2,6438,32,2523,3,60,6,1,4,99,5,2,7,4.4000001,0,0,0
1,1.2,2,6444,34,6338,4,30,6,1,4,99,14,8,21,4,0,0,0
1,1.2,2,6444,35,6338,5,30,6,1,4,99,13,5,18,4.4000001,0,0,0
1,1.2,2,6472,30,4061,3,30,6,1,4,33,0,0,0,4.9000001,94,34,526
1,1.2,2,6475,37,2887,4,71,6,1,4,27,10,6,16,4.6999998,84,14,509
1,1.2,2,6475,38,5240,2,30,6,1,4,30,7,0,7,4.6999998,87,19,518
1,1.2,2,6475,40,2887,5,71,6,1,4,27,9,99,99,4.3000002,84,14,509
1,1.2,2,6475,41,2792,2,30,6,1,4,99,8,2,10,4.4000001,0,0,0
1,1.2,2,6475,42,4991,2,30,6,1,4,26,99,99,99,0,79,8,506
1,1.2,2,6475,43,5240,3,30,6,1,4,30,99,99,99,0,87,19,518
1,1.2,2,6476,35,4507,4,30,6,1,4,25,9,6,14,3.7,77,6,503
1,1.2,2,6478,31,3340,3,30,6,1,4,38,2,1,3,4.0999999,118,89,543
1,1.2,2,6478,45,3929,4,30,6,1,4,37,5,6,11,3.4000001,115,85,540
1,1.2,2,6478,48,4221,4,30,6,1,4,34,0,1,1,4.8000002,100,50,530
1,1.2,2,6478,52,3501,2,30,6,1,4,38,99,99,99,0,116,86,543
1,1.2,2,6484,44,4249,4,30,6,1,4,30,1,0,1,4.8000002,91,28,518
1,1.2,2,6485,36,4770,4,30,6,1,4,33,1,0,1,4.9000001,98,44,526
1,1.2,2,6485,39,5624,2,30,6,1,4,27,8,3,11,3.8,79,8,509
1,1.2,2,6485,41,4153,4,30,6,1,4,28,99,99,99,0,83,13,512
1,1.2,2,6485,42,4771,2,30,6,1,4,27,99,99,99,0,84,15,509
1,1.2,2,6485,178,4153,2,30,6,1,4,28,4,1,5,4.5999999,83,13,512
1,1.2,2,6485,181,5839,3,30,6,1,4,18,99,99,99,0,59,0,481
1,1.2,2,6485,183,5605,3,33,6,1,4,28,4,1,5,4.6999998,81,10,512
1,1.2,2,6485,184,5605,4,33,6,1,4,28,4,1,5,4.4000001,81,10,512
1,1.2,2,6494,35,4260,4,30,6,1,4,99,8,0,8,4,0,0,0
1,1.2,2,6494,36,4260,5,30,6,1,4,99,99,99,99,9,0,0,0
1,1.2,2,6498,33,4508,4,30,6,1,4,99,0,0,0,4.9000001,0,0,0
1,1.2,2,6498,192,4759,3,30,6,1,4,99,2,3,5,4.5,0,0,0
1,1.2,2,6498,193,4759,4,30,6,1,4,99,3,1,4,4.1999998,0,0,0
1,1.2,2,6499,34,3928,5,30,6,1,4,26,9,1,10,3.3,83,13,506
1,1.2,2,6499,39,3813,4,60,6,1,4,43,7,0,7,3.9000001,160,99,573
1,1.2,2,6499,180,3813,3,60,6,2,4,39,6,5,11,4.1999998,122,93,547
1,1.2,2,6516,33,6349,5,30,6,1,4,30,99,99,99,0,87,19,518
1,1.2,2,6519,38,5786,2,30,6,1,4,40,6,0,6,4.1999998,129,98,551
1,1.2,2,6519,40,5786,3,30,6,1,4,40,99,99,99,0,129,98,551
1,1.2,2,6522,30,4688,2,30,6,1,4,24,5,1,6,4.5999999,74,4,500
1,1.2,2,6522,32,4688,4,30,6,1,4,24,3,0,3,4.1999998,74,4,500
1,1.2,2,6537,36,5925,2,30,6,1,4,99,99,2,99,4.4000001,0,0,0
1,1.2,2,6537,37,5272,2,30,6,1,4,99,0,0,0,4.8000002,0,0,0
1,1.2,2,6537,38,5925,3,30,6,1,4,99,1,0,1,5,0,0,0
1,1.2,2,6537,39,5272,3,30,6,1,4,99,0,0,0,4.9000001,0,0,0
1,1.2,2,6539,174,4658,3,30,6,1,4,30,1,1,2,4.9000001,88,21,518
1,1.2,2,6541,31,2537,3,30,6,1,4,36,99,99,99,0,105,62,536
1,1.2,2,6545,37,5408,3,33,6,1,4,22,13,9,22,2.9000001,69,2,494
1,1.2,2,6545,39,5941,3,30,6,1,4,28,8,9,16,3.4000001,84,15,512
1,1.2,2,6545,40,5408,4,30,6,1,4,22,5,0,5,3.5999999,69,2,494
1,1.2,2,6545,41,5941,4,30,6,1,4,28,14,3,16,4.5999999,84,15,512
1,1.2,2,6545,178,6127,4,30,6,1,4,27,3,1,4,5,82,11,509
1,1.2,2,6545,180,5942,3,30,6,1,4,99,11,3,13,2.4000001,0,0,0
1,1.2,2,6546,34,6082,3,30,6,1,4,23,6,3,9,4.9000001,69,2,497
1,1.2,2,6546,36,44,3,30,6,1,4,19,6,2,8,3.8,62,1,485
1,1.2,2,6546,37,6082,4,30,6,1,4,23,8,1,9,4.5,69,2,497
1,1.2,2,6547,32,6055,4,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,6547,172,6055,3,71,6,1,4,99,8,4,12,3.5999999,0,0,0
1,1.2,2,6549,30,4751,2,30,6,1,4,99,3,0,3,4.5999999,0,0,0
1,1.2,2,6549,31,4751,3,30,6,1,4,99,1,0,1,5,0,0,0
1,1.2,2,6553,30,4687,3,30,6,1,4,33,9,1,9,4,94,34,526
1,1.2,2,6553,31,6313,2,30,6,1,4,26,6,1,7,4.5,77,6,506
1,1.2,2,6553,32,6313,4,30,6,1,4,26,99,99,99,0,77,6,506
1,1.2,2,6553,171,4687,4,71,6,1,4,33,7,3,10,3.0999999,94,34,526
1,1.2,2,6557,31,3298,4,30,6,1,4,33,7,4,10,4.3000002,95,37,526
1,1.2,2,6560,33,4793,4,30,6,1,4,99,0,0,0,5,0,0,0
1,1.2,2,6560,181,2570,5,60,6,1,4,15,3,1,4,5,70,2,471
1,1.2,2,6571,38,4011,4,30,6,1,4,31,99,99,99,0,94,34,521
1,1.2,2,6571,177,4011,3,30,6,1,4,31,99,99,99,0,94,34,521
1,1.2,2,6575,31,5363,4,30,6,1,4,99,8,2,9,4.1999998,0,0,0
1,1.2,2,6575,32,5363,5,30,6,1,4,99,3,0,3,3.7,0,0,0
1,1.2,2,6577,38,4571,3,30,6,1,4,15,4,3,6,4.1999998,56,0,471
1,1.2,2,6577,39,3328,3,30,6,1,4,99,9,2,11,4.0999999,0,0,0
1,1.2,2,6577,40,4111,5,60,6,4,4,29,10,5,14,4.4000001,91,28,515
1,1.2,2,6577,41,3047,3,30,6,1,4,27,9,2,10,3.8,78,8,509
1,1.2,2,6583,44,1253,5,33,6,1,4,19,3,0,3,3.8,59,0,485
1,1.2,2,6583,45,2798,5,30,6,1,4,99,5,0,5,4.5999999,0,0,0
1,1.2,2,6583,46,3792,5,33,6,1,4,25,6,4,10,4.5,79,8,503
1,1.2,2,6583,47,2226,2,30,6,1,4,31,6,4,10,4,96,39,521
1,1.2,2,6583,48,3603,4,30,6,1,4,16,7,1,8,4.5999999,53,0,475
1,1.2,2,6583,49,1251,3,30,6,1,4,23,9,5,13,3.5999999,71,3,497
1,1.2,2,6583,50,3527,5,60,6,1,4,28,99,99,99,0,89,24,512
1,1.2,2,6583,51,2226,3,30,6,1,4,31,99,99,99,0,96,39,521
1,1.2,2,6583,52,1251,4,30,6,1,4,23,99,99,99,0,71,3,497
1,1.2,2,6583,200,3603,3,30,6,1,4,16,8,1,9,3.4000001,53,0,475
1,1.2,2,6588,40,5271,3,30,6,1,4,13,11,2,13,3.4000001,55,0,463
1,1.2,2,6588,41,4347,3,60,6,1,4,99,99,99,99,9,0,0,0
1,1.2,2,6588,42,5271,4,60,6,1,4,27,99,99,99,0,80,9,509
1,1.2,2,6589,34,4252,5,33,6,1,4,28,5,3,8,4.4000001,84,14,512
1,1.2,2,6589,35,3002,3,30,6,1,4,27,2,0,2,4.9000001,79,8,509
1,1.2,2,6590,39,1608,4,30,6,1,4,24,4,2,6,4.8000002,72,3,500
1,1.2,2,6590,40,1608,5,30,6,1,4,24,1,2,3,5,72,3,500
1,1.2,2,6590,41,1444,2,30,6,1,4,34,7,5,12,4.4000001,97,41,530
1,1.2,2,6590,45,1444,3,30,6,1,4,34,99,99,99,0,97,41,530
1,1.2,2,6590,46,1609,5,60,6,1,4,21,99,99,99,0,72,3,491
1,1.2,2,6590,47,5212,2,30,6,1,4,19,99,99,99,0,61,0,485
1,1.2,2,6591,36,3675,3,30,6,1,4,26,7,6,13,3,79,8,506
1,1.2,2,6591,38,5167,3,30,6,1,4,32,6,1,7,4.5999999,95,38,524
1,1.2,2,6598,34,314,4,30,6,1,4,30,5,3,8,3.3,91,27,518
1,1.2,2,6598,35,313,2,30,6,1,4,35,4,0,4,4.5999999,100,50,533
1,1.2,2,6598,36,314,5,30,6,1,4,30,7,2,9,4.0999999,91,27,518
1,1.2,2,6598,37,313,3,30,6,1,4,35,7,2,8,3.7,100,50,533
1,1.2,2,6602,32,5017,3,30,6,1,4,99,5,0,5,4.8000002,0,0,0
1,1.2,2,6602,34,5017,4,30,6,1,4,99,10,2,12,4,0,0,0
1,1.2,2,6602,35,5016,2,30,6,1,4,29,12,6,18,4.3000002,87,19,515
1,1.2,2,6602,36,4113,2,30,6,1,4,29,2,0,2,4,84,15,515
1,1.2,2,6602,40,4114,8,30,6,1,4,99,11,2,12,4.5999999,0,0,0
1,1.2,2,6602,41,4112,2,30,6,1,4,21,5,2,7,3.6700001,63,1,491
1,1.2,2,6602,181,4113,3,30,6,1,4,29,5,0,5,4.3000002,84,15,515
1,1.2,2,6602,192,4114,6,30,6,1,4,99,10,9,18,3,0,0,0
1,1.2,2,6602,194,4181,4,30,6,1,4,33,99,3,99,4,96,39,526
1,1.2,2,6605,33,5078,3,30,6,1,4,99,1,0,1,5,0,0,0
1,1.2,2,6605,35,5078,5,30,6,1,4,99,0,0,0,5,0,0,0
1,1.2,2,6605,36,5216,2,30,6,1,4,99,5,0,5,4.8000002,0,0,0
1,1.2,2,6605,37,5150,3,30,6,1,4,24,99,99,99,0,74,4,500
1,1.2,2,6605,38,5150,4,30,6,1,4,24,99,99,99,0,74,4,500
1,1.2,2,6605,202,5361,3,30,6,1,4,40,5,99,99,4.9000001,128,97,551
1,1.2,2,6607,180,3722,2,30,6,1,4,20,9,3,11,3.5999999,61,0,488
1,1.2,2,6615,33,4038,4,30,6,1,4,28,2,1,3,4.6999998,87,19,512
1,1.2,2,6615,36,6260,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,6616,33,2165,2,30,6,1,4,99,8,3,11,4.6999998,0,0,0
1,1.2,2,6616,34,3770,4,35,6,1,4,99,5,0,5,4.5999999,0,0,0
1,1.2,2,6616,35,2165,3,30,6,1,4,99,2,1,3,5,0,0,0
1,1.2,2,6616,36,3770,5,35,6,1,4,99,5,1,6,4.5999999,0,0,0
1,1.2,2,6616,177,3985,3,30,6,1,4,28,8,3,11,3.2,82,11,512
1,1.2,2,6616,181,1886,4,30,6,1,4,33,7,7,14,4,93,32,526
1,1.2,2,6616,183,1886,6,30,6,1,4,33,11,1,12,4.0999999,93,32,526
1,1.2,2,6624,34,1415,5,33,6,1,4,33,10,2,12,3.9000001,97,42,526
1,1.2,2,6625,33,4799,5,30,6,1,4,21,13,9,21,4.5,78,7,491
1,1.2,2,6625,34,4406,3,30,6,1,4,30,9,4,12,4,91,27,518
1,1.2,2,6625,35,4406,4,30,6,1,4,30,99,99,99,0,91,27,518
1,1.2,2,6625,175,3481,3,30,6,1,4,99,2,1,3,4.8000002,0,0,0
1,1.2,2,6626,32,5301,4,30,6,1,4,32,10,3,13,4.4000001,94,35,524
1,1.2,2,6626,34,5434,3,30,6,1,4,33,12,0,12,4,97,42,526
1,1.2,2,6626,35,5374,2,30,6,1,4,30,1,0,1,5,87,19,518
1,1.2,2,6626,36,5301,5,30,6,1,4,32,2,2,4,4.1999998,94,35,524
1,1.2,2,6626,37,5169,4,30,6,1,4,33,99,99,99,0,94,34,526
1,1.2,2,6626,38,5235,3,30,6,1,4,31,99,99,99,0,89,23,521
1,1.2,2,6626,39,5374,3,30,6,1,4,30,99,99,99,0,87,19,518
1,1.2,2,6633,36,1596,2,30,6,1,4,34,0,0,0,5,99,48,530
1,1.2,2,6633,37,1596,3,30,6,1,4,34,7,0,7,5,99,48,530
1,1.2,2,6635,42,5007,6,30,6,1,4,28,7,5,11,4.1999998,84,15,512
1,1.2,2,6635,44,5007,3,30,6,1,4,28,7,4,10,4.9000001,84,15,512
1,1.2,2,6635,50,6187,2,30,6,1,4,32,10,2,12,3.7,93,32,524
1,1.2,2,6635,52,797,4,60,6,1,4,22,99,99,99,0,71,3,494
1,1.2,2,6635,53,6188,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,6638,35,4947,6,60,6,3,4,28,1,0,1,4.9000001,86,17,512
1,1.2,2,6646,37,4311,2,30,6,1,4,99,8,7,14,5,0,0,0
1,1.2,2,6646,38,3979,4,30,6,1,4,27,6,6,12,4.5999999,82,11,509
1,1.2,2,6646,39,4311,3,30,6,1,4,99,8,3,11,5,0,0,0
1,1.2,2,6646,40,3979,5,60,6,1,4,25,99,99,99,0,82,11,503
1,1.2,2,6646,179,4146,3,30,6,3,4,99,13,6,18,2.5999999,0,0,0
1,1.2,2,6649,34,6337,3,30,6,1,4,23,8,1,9,4.9000001,71,3,497
1,1.2,2,6649,35,6337,4,60,6,1,4,26,99,99,99,0,84,15,506
1,1.2,2,6655,35,60,4,30,6,1,4,28,9,6,14,4.5999999,94,34,512
1,1.2,2,6655,36,3019,2,30,6,1,4,24,4,0,4,5,74,4,500
1,1.2,2,6655,37,3019,3,30,6,1,4,24,1,0,1,4.9000001,74,4,500
1,1.2,2,6655,38,54,2,30,6,1,4,25,2,1,3,4.4000001,79,8,503
1,1.2,2,6655,39,54,3,30,6,1,4,25,4,1,5,4.5999999,79,8,503
1,1.2,2,6657,31,5630,4,30,6,1,4,34,8,4,12,3.8,97,43,530
1,1.2,2,6657,32,5630,5,30,6,1,4,34,6,3,9,3.8,97,43,530
1,1.2,2,6657,33,5473,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,6660,31,4869,2,30,6,1,4,28,5,3,8,3.9000001,84,15,512
1,1.2,2,6660,32,4869,3,30,6,1,4,28,11,8,19,4.3000002,84,15,512
1,1.2,2,6664,31,6270,3,60,6,3,4,27,15,12,26,3.2,90,25,509
1,1.2,2,6664,32,4565,4,30,6,1,4,26,5,2,7,4,77,6,506
1,1.2,2,6664,33,4565,5,30,6,1,4,26,8,1,9,2.0999999,77,6,506
1,1.2,2,6664,173,6270,2,60,6,3,4,27,9,7,16,3,90,25,509
1,1.2,2,6674,32,1198,4,30,6,1,4,99,11,4,14,3.7,0,0,0
1,1.2,2,6674,175,1198,3,30,6,1,4,99,2,3,5,4.5999999,0,0,0
1,1.2,2,6680,30,4675,3,30,6,1,4,30,4,0,4,4.5999999,91,27,518
1,1.2,2,6682,33,4860,6,30,6,1,4,30,7,0,7,4.5999999,88,21,518
1,1.2,2,6682,175,4860,5,30,6,1,4,30,7,2,9,4.5,88,21,518
1,1.2,2,6684,33,5663,2,30,6,1,4,27,8,7,15,4.3000002,79,8,509
1,1.2,2,6684,34,4566,2,30,6,1,4,29,4,0,4,4.9000001,87,19,515
1,1.2,2,6684,35,5663,3,30,6,1,4,27,10,8,17,3.9000001,79,8,509
1,1.2,2,6684,36,6060,2,30,6,1,4,25,5,1,6,4.5,73,4,503
1,1.2,2,6684,38,6060,3,30,6,1,4,25,5,1,5,4.1999998,73,4,503
1,1.2,2,6684,40,5662,5,30,6,1,4,32,99,99,99,0,94,35,524
1,1.2,2,6684,41,4566,3,30,6,1,4,29,99,99,99,0,87,19,515
1,1.2,2,6684,42,5662,6,30,6,1,4,32,99,99,99,0,94,35,524
1,1.2,2,6694,32,4775,2,30,6,1,4,99,5,1,6,4,0,0,0
1,1.2,2,6698,33,4062,3,30,6,1,4,33,99,99,99,0,94,34,526
1,1.2,2,6699,32,4990,3,65,6,1,4,99,11,4,14,3.2,0,0,0
1,1.2,2,6706,34,5071,3,60,6,3,4,25,4,0,4,4.3000002,88,22,503
1,1.2,2,6706,37,5295,2,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,6706,38,5295,3,30,6,1,4,99,99,99,99,0,0,0,0
1,1.2,2,6706,195,5037,3,30,6,1,4,28,0,0,0,4.5,86,17,512
1,1.2,2,6707,33,5754,3,33,6,1,4,32,1,0,1,5,92,30,524
1,1.2,2,6707,34,2538,3,30,6,1,4,29,3,0,3,4.8000002,84,15,515
1,1.2,2,6710,34,5070,2,30,6,1,4,23,6,0,6,4.5,69,2,497
1,1.2,2,6710,35,5070,5,70,6,1,4,24,14,4,17,3.4000001,72,3,500
1,1.2,2,6714,171,5431,3,30,6,1,4,30,1,0,1,4.1999998,92,29,518
1,1.2,2,6716,31,6210,3,30,6,1,4,35,3,0,3,4.5999999,99,48,533
1,1.2,2,6716,32,5113,4,30,6,1,4,32,0,0,0,5,92,30,524
1,1.2,2,6716,174,5113,3,30,6,1,4,32,1,0,1,4.6999998,92,30,524
1,1.2,2,6721,32,3764,7,60,6,1,4,39,12,7,19,3.2,122,93,547
1,1.2,2,6721,34,3764,8,60,6,1,4,39,12,5,17,3.2,122,93,547
1,1.2,2,6722,31,5161,3,33,6,1,4,22,0,0,0,3.5,66,1,494
1,1.2,2,6724,34,3713,4,30,6,1,4,30,4,5,9,5,91,27,518
1,1.2,2,6724,35,3713,5,30,6,1,4,30,3,5,8,5,91,27,518
1,1.2,2,6724,36,4557,2,30,6,1,4,24,6,1,7,4.4000001,72,3,500
1,1.2,2,6724,37,4794,3,30,6,1,4,26,1,0,1,4.8000002,76,5,506
1,1.2,2,6724,39,4557,3,30,6,1,4,24,1,0,1,4.3000002,72,3,500
1,1.2,2,6724,40,4794,4,30,6,1,4,26,99,99,99,0,76,5,506
1,1.2,2,6724,204,4394,3,30,6,1,4,29,7,3,10,4.8000002,84,15,515
1,1.2,2,6733,34,4956,3,60,6,1,4,31,0,0,0,4.5999999,92,30,521
1,1.2,2,6733,35,4956,4,60,6,1,4,31,3,0,3,4.1999998,92,30,521
1,1.2,2,6735,38,2850,5,33,6,1,4,26,4,3,7,5,82,12,506
1,1.2,2,6735,41,194,6,30,6,1,4,21,5,4,9,4.5999999,70,2,491
1,1.2,2,6735,42,3632,3,30,6,1,4,18,1,1,2,4.8000002,55,0,481
1,1.2,2,6735,43,2637,4,30,6,1,4,22,12,8,19,2.5999999,66,1,494
1,1.2,2,6735,44,3632,4,30,6,1,4,18,0,0,0,4.6999998,55,0,481
1,1.2,2,6735,45,2637,5,30,6,1,4,22,99,99,99,0,66,1,494
1,1.2,2,6736,35,4377,4,30,6,1,4,28,7,1,8,1.9,84,14,512
1,1.2,2,6736,36,4927,3,30,6,1,4,35,4,0,4,4,99,48,533
1,1.2,2,6736,37,5261,3,30,6,1,4,28,0,0,0,4.9000001,82,11,512
1,1.2,2,6736,38,5261,4,30,6,1,4,28,3,1,4,4.5,82,11,512
