"","KID","year","tau_m","tau_f","tau_both","tau_m2","tau_f2"
"5186",6626038,1997,59.75,50,74.25,42.25,40
"5187",6626038,2002,30.0833333333333,7.66666666666667,33,30.0833333333333,7.66666666666667
"5188",6626039,1997,50,0,50,50,0
"5189",6633036,1997,11.75,0,11.75,4.75,0
"5190",6633037,1997,19.8333333333333,0,19.8333333333333,11.5833333333333,0
"5191",6635042,2002,3.66666666666667,0,3.66666666666667,3.66666666666667,0
"5192",6635044,2002,5.5,0,5.5,5.5,0
"5193",6635050,1997,17.0833333333333,0,17.0833333333333,4.58333333333333,0
"5194",6635050,2002,13.3333333333333,0,13.3333333333333,7.5,0
"5195",6635052,1997,35.25,0,35.25,30.25,0
"5196",6635052,2002,32.5,0,32.5,23,0
"5197",6635053,2002,12.8333333333333,0,12.8333333333333,2.83333333333333,0
"5198",6638035,1997,0,0,0,0,0
"5199",6646038,1997,24.5,0,24.5,9.5,0
"5200",6646038,2002,0,0,0,0,0
"5201",6646040,1997,60.75,3,61.75,30.5,3
"5202",6646040,2002,16.5,0,16.5,8,0
"5203",6646179,1997,24.25,0,24.25,22.25,0
"5204",6646179,2002,37.5,0,37.5,31.3333333333333,0
"5205",6649035,1997,25.4166666666667,0,25.4166666666667,25.4166666666667,0
"5206",6649035,2002,5,0,5,5,0
"5207",6655035,1997,15.3333333333333,0,15.3333333333333,9.83333333333333,0
"5208",6655036,1997,33.4166666666667,0,33.4166666666667,28.75,0
"5209",6655036,2002,0,0,0,0,0
"5210",6655037,1997,26.8333333333333,0,26.8333333333333,24.5,0
"5211",6655037,2002,1.25,0,1.25,1.25,0
"5212",6655038,2002,6.91666666666667,0,6.91666666666667,1.5,0
"5213",6655039,2002,1.83333333333333,0,1.83333333333333,1.83333333333333,0
"5214",6657031,1997,38,28.3333333333333,38,30.3333333333333,20.6666666666667
"5215",6657032,1997,36.5,36,40.25,28.4333333333333,27.9333333333333
"5216",6657033,1997,38.5,6.16666666666667,42.1666666666667,35.1666666666667,6.16666666666667
"5217",6657033,2002,25.5,0,25.5,19.9166666666667,0
"5218",6660031,1997,20.3333333333333,8.33333333333333,20.3333333333333,17.3333333333333,8.33333333333333
"5219",6660031,2002,9,2.66666666666667,11.6666666666667,9,2.66666666666667
