"","KID","chcare","Arrange","Price","year"
"5940",5215032,0,NA,NA,2002
"5941",5215033,NA,NA,NA,2002
"5942",5216171,0,NA,NA,2002
"5943",5219035,0,NA,0,2002
"5944",5219193,0,NA,0,2002
"5945",5230039,0,NA,NA,2002
"5946",5230041,0,NA,NA,2002
"5947",5230042,0,NA,0,2002
"5948",5230196,NA,NA,NA,2002
"5949",5230197,NA,NA,NA,2002
"5950",5234030,0,NA,NA,2002
"5951",5234031,0,NA,NA,2002
"5952",5241172,100,NA,2.5,2002
"5953",5259039,0,NA,NA,2002
"5954",5264031,45,NA,3,2002
"5955",5264032,45,NA,3,2002
"5956",5274031,0,NA,NA,2002
"5957",5274032,0,NA,NA,2002
"5958",5281032,0,NA,NA,2002
"5959",5287032,0,NA,NA,2002
"5960",5287034,0,NA,0,2002
"5961",5287035,0,NA,NA,2002
"5962",5287036,0,NA,NA,2002
"5963",5287186,0,NA,NA,2002
"5964",5287193,0,NA,0,2002
"5965",5287194,NA,NA,NA,2002
"5966",5290034,0,NA,NA,2002
"5967",5290185,NA,NA,NA,2002
"5968",5292039,0,NA,NA,2002
"5969",5292040,0,NA,NA,2002
"5970",5292043,0,NA,NA,2002
"5971",5299040,0,NA,NA,2002
"5972",5299041,0,NA,0,2002
"5973",5299042,0,NA,0,2002
"5974",5299043,0,NA,NA,2002
"5975",5299047,0,NA,0,2002
"5976",5299050,0,NA,NA,2002
"5977",5299055,0,NA,NA,2002
"5978",5299056,0,NA,0,2002
"5979",5299057,0,NA,0,2002
"5980",5299058,0,NA,NA,2002
"5981",5299177,0,NA,NA,2002
"5982",5299178,0,NA,NA,2002
"5983",5302037,0,NA,NA,2002
"5984",5302182,NA,NA,NA,2002
"5985",5305034,0,NA,NA,2002
"5986",5305035,0,"Before/After School Prog.",0,2002
"5987",5305036,0,NA,NA,2002
"5988",5305037,0,NA,0,2002
"5989",5306032,0,NA,NA,2002
"5990",5306033,0,NA,NA,2002
"5991",5306173,NA,NA,NA,2002
"5992",5308032,0,NA,NA,2002
"5993",5308033,50,NA,5,2002
"5994",5314032,NA,NA,NA,2002
"5995",5314034,0,NA,0,2002
"5996",5314035,0,NA,0,2002
"5997",5314036,0,NA,0,2002
"5998",5314037,0,NA,0,2002
"5999",5314038,0,NA,0,2002
"6000",5315034,0,NA,NA,2002
"6001",5315036,30,NA,10,2002
"6002",5321033,NA,NA,NA,2002
"6003",5323030,65,NA,4.33333333333333,2002
"6004",5332041,0,NA,0,2002
"6005",5332042,60,NA,2.4,2002
"6006",5332043,0,NA,NA,2002
"6007",5332187,0,NA,NA,2002
"6008",5335035,0,NA,0,2002
"6009",5335036,0,NA,0,2002
"6010",5336030,0,NA,0,2002
"6011",5343179,NA,NA,NA,2002
"6012",5343180,NA,NA,NA,2002
"6013",5348032,NA,NA,NA,2002
"6014",5348033,0,NA,NA,2002
"6015",5348034,NA,NA,NA,2002
"6016",5350037,0,NA,NA,2002
"6017",5350039,45,NA,1.125,2002
"6018",5350178,0,NA,NA,2002
"6019",5363032,0,NA,NA,2002
"6020",5363033,0,NA,NA,2002
"6021",5363034,0,NA,0,2002
"6022",5363035,0,NA,0,2002
"6023",5366047,NA,NA,NA,2002
"6024",5366048,0,NA,0,2002
"6025",5366049,50,NA,1.25,2002
"6026",5366193,0,NA,NA,2002
"6027",5366195,0,NA,NA,2002
"6028",5375030,0,NA,0,2002
"6029",5379032,0,NA,NA,2002
"6030",5379033,0,NA,NA,2002
"6031",5381032,0,NA,NA,2002
"6032",5392035,NA,NA,NA,2002
"6033",5392038,NA,NA,NA,2002
"6034",5392039,0,NA,NA,2002
"6035",5392040,0,NA,NA,2002
"6036",5393036,75,NA,2.5,2002
"6037",5393037,0,NA,0,2002
"6038",5393038,0,NA,0,2002
"6039",5393179,0,NA,NA,2002
"6040",5395035,NA,NA,NA,2002
"6041",5395037,65,NA,2.6,2002
"6042",5396034,0,NA,0,2002
"6043",5397033,0,NA,NA,2002
"6044",5397034,0,NA,NA,2002
"6045",5397036,0,NA,NA,2002
"6046",5403030,0,NA,NA,2002
"6047",5403174,0,NA,NA,2002
"6048",5406033,0,NA,NA,2002
"6049",5406176,0,NA,NA,2002
"6050",5416035,0,NA,NA,2002
"6051",5417182,0,NA,NA,2002
"6052",5417183,10,NA,5,2002
"6053",5424033,0,NA,NA,2002
"6054",5424034,0,NA,0,2002
"6055",5425033,0,NA,NA,2002
"6056",5425034,0,NA,NA,2002
"6057",5429031,18.4615384615385,"Relative",1.84615384615385,2002
"6058",5429032,40,NA,4,2002
"6059",5429033,0,NA,NA,2002
"6060",5429035,0,NA,NA,2002
"6061",5430043,0,NA,NA,2002
"6062",5430044,0,NA,NA,2002
"6063",5430045,0,NA,NA,2002
"6064",5430046,0,NA,NA,2002
"6065",5430047,NA,NA,NA,2002
"6066",5430050,0,NA,NA,2002
"6067",5430052,25,NA,2.5,2002
"6068",5430053,5,NA,0.5,2002
"6069",5430184,0,NA,NA,2002
"6070",5430195,0,NA,NA,2002
"6071",5430196,0,NA,NA,2002
"6072",5430197,0,NA,NA,2002
"6073",5430198,0,NA,0,2002
"6074",5440032,0,NA,NA,2002
"6075",5440033,0,NA,NA,2002
"6076",5442174,NA,NA,NA,2002
"6077",5442175,NA,NA,NA,2002
"6078",5442177,NA,NA,NA,2002
"6079",5442178,0,NA,NA,2002
"6080",5443037,0,NA,NA,2002
"6081",5446032,0,NA,0,2002
"6082",5447032,0,NA,NA,2002
"6083",5447033,0,NA,0,2002
"6084",5447034,NA,NA,NA,2002
"6085",5449033,0,NA,NA,2002
"6086",5449034,0,NA,0,2002
"6087",5451030,0,NA,NA,2002
"6088",5458035,0,NA,0,2002
"6089",5458036,0,NA,NA,2002
"6090",5458037,0,NA,0,2002
"6091",5458173,0,NA,0,2002
"6092",5459032,NA,"Before/After School Prog.",NA,2002
"6093",5462031,0,NA,NA,2002
"6094",5462032,0,NA,NA,2002
"6095",5462033,0,NA,NA,2002
"6096",5462034,0,NA,0,2002
"6097",5462035,0,NA,0,2002
"6098",5462036,0,NA,NA,2002
"6099",5463040,0,NA,0,2002
"6100",5463041,0,NA,NA,2002
"6101",5463044,0,NA,NA,2002
"6102",5463045,0,NA,NA,2002
"6103",5463180,NA,NA,NA,2002
"6104",5464040,0,NA,NA,2002
"6105",5464041,0,NA,0,2002
"6106",5464042,0,NA,NA,2002
"6107",5464043,20,NA,0.571428571428571,2002
"6108",5464183,20,NA,0.666666666666667,2002
"6109",5476030,0,NA,NA,2002
"6110",5478032,NA,NA,NA,2002
"6111",5478033,0,NA,NA,2002
"6112",5478034,NA,NA,NA,2002
"6113",5479031,0,NA,NA,2002
"6114",5488031,0,NA,NA,2002
"6115",5491033,0,NA,NA,2002
"6116",5491034,0,NA,0,2002
"6117",5493039,0,NA,0,2002
"6118",5493042,0,NA,0,2002
"6119",5495032,0,NA,0,2002
"6120",5495033,0,NA,NA,2002
"6121",5495034,0,NA,0,2002
"6122",5495176,NA,NA,NA,2002
"6123",5499032,NA,NA,NA,2002
"6124",5499033,0,NA,NA,2002
"6125",5499036,0,NA,NA,2002
"6126",5501039,0,NA,NA,2002
"6127",5501041,0,NA,0,2002
"6128",5501044,0,NA,0,2002
"6129",5501182,0,"Before/After School Prog.",0,2002
"6130",5503032,0,NA,NA,2002
"6131",5503176,0,NA,NA,2002
"6132",5503185,0,NA,0,2002
"6133",5521171,0,NA,NA,2002
"6134",5526044,0,NA,NA,2002
"6135",5526046,0,NA,NA,2002
"6136",5526047,0,NA,NA,2002
"6137",5526048,5,NA,2.5,2002
"6138",5526049,0,NA,NA,2002
"6139",5526196,NA,NA,NA,2002
"6140",5526197,NA,NA,NA,2002
"6141",5527031,0,NA,NA,2002
"6142",5534032,0,NA,NA,2002
"6143",5537037,0,NA,NA,2002
"6144",5537038,0,NA,NA,2002
"6145",5537039,NA,NA,NA,2002
"6146",5537041,NA,NA,NA,2002
"6147",5537042,0,NA,NA,2002
"6148",5537044,0,NA,NA,2002
"6149",5537180,0,NA,NA,2002
"6150",5539036,0,NA,NA,2002
"6151",5539037,0,NA,NA,2002
"6152",5539038,0,NA,NA,2002
"6153",5539039,0,NA,NA,2002
"6154",5539040,0,NA,NA,2002
"6155",5539184,0,NA,NA,2002
"6156",5539187,0,NA,NA,2002
"6157",5539191,0,NA,NA,2002
"6158",5542032,0,NA,NA,2002
"6159",5547035,0,NA,NA,2002
"6160",5547040,NA,NA,NA,2002
"6161",5547041,NA,NA,NA,2002
"6162",5548036,0,NA,NA,2002
"6163",5548037,NA,NA,NA,2002
"6164",5548038,0,NA,0,2002
"6165",5548042,0,NA,0,2002
"6166",5549033,0,NA,NA,2002
"6167",5549034,0,NA,NA,2002
"6168",5549036,0,NA,NA,2002
"6169",5553031,0,NA,NA,2002
"6170",5559034,NA,NA,NA,2002
"6171",5559036,0,NA,0,2002
"6172",5559037,0,NA,0,2002
"6173",5560040,0,NA,0,2002
"6174",5560041,0,NA,0,2002
"6175",5560042,0,NA,NA,2002
"6176",5562032,0,NA,NA,2002
"6177",5565176,NA,NA,NA,2002
"6178",5569038,0,NA,NA,2002
"6179",5569039,0,NA,NA,2002
"6180",5569180,0,NA,NA,2002
"6181",5569181,0,NA,NA,2002
"6182",5569183,NA,NA,NA,2002
"6183",5569197,0,NA,NA,2002
"6184",5569198,NA,NA,NA,2002
"6185",5570041,0,NA,NA,2002
"6186",5570042,0,NA,NA,2002
"6187",5570043,0,NA,NA,2002
"6188",5570044,0,NA,NA,2002
"6189",5570047,0,NA,NA,2002
"6190",5570189,0,NA,NA,2002
"6191",5570200,0,NA,NA,2002
"6192",5570201,0,NA,NA,2002
"6193",5570204,110,NA,5.5,2002
"6194",5573041,0,NA,NA,2002
"6195",5573042,NA,NA,NA,2002
"6196",5573043,0,NA,NA,2002
"6197",5573044,NA,NA,NA,2002
"6198",5576037,0,NA,NA,2002
"6199",5576038,50,NA,3.33333333333333,2002
"6200",5576041,0,NA,NA,2002
"6201",5576176,0,NA,0,2002
"6202",5584033,0,"Before/After School Prog.",0,2002
"6203",5592031,0,NA,0,2002
"6204",5592032,0,NA,0,2002
"6205",5592033,NA,NA,NA,2002
"6206",5592177,0,NA,NA,2002
"6207",5592179,0,NA,NA,2002
"6208",5600030,0,NA,NA,2002
"6209",5600032,0,NA,NA,2002
"6210",5608030,0,NA,NA,2002
"6211",5608031,0,NA,NA,2002
"6212",5610031,0,NA,NA,2002
"6213",5610032,0,NA,NA,2002
"6214",5610033,0,NA,NA,2002
"6215",5610034,0,NA,0,2002
"6216",5612037,0,NA,0,2002
"6217",5612039,0,"Relative",0,2002
"6218",5612040,0,"Relative",0,2002
"6219",5612041,0,NA,NA,2002
"6220",5612042,0,NA,0,2002
"6221",5613041,0,NA,NA,2002
"6222",5613043,0,NA,0,2002
"6223",5613044,0,NA,NA,2002
"6224",5613045,0,NA,NA,2002
"6225",5613046,0,NA,NA,2002
"6226",5613048,0,NA,0,2002
"6227",5613049,0,NA,0,2002
"6228",5613191,NA,NA,NA,2002
"6229",5614034,0,NA,0,2002
"6230",5614036,0,NA,NA,2002
"6231",5614037,0,NA,NA,2002
"6232",5614038,0,NA,0,2002
"6233",5614180,0,NA,0,2002
"6234",5615037,0,NA,0,2002
"6235",5615038,NA,NA,NA,2002
"6236",5615182,NA,NA,NA,2002
"6237",5619037,0,NA,NA,2002
"6238",5619038,0,NA,NA,2002
"6239",5619039,0,NA,NA,2002
"6240",5621031,0,NA,NA,2002
"6241",5621032,0,NA,NA,2002
"6242",5621033,24,NA,1.2,2002
"6243",5621034,35,NA,2.5,2002
"6244",5623046,0,NA,NA,2002
"6245",5623047,0,NA,NA,2002
"6246",5623048,0,NA,0,2002
"6247",5623049,0,NA,NA,2002
"6248",5623053,1.99846153846154,NA,0.666153846153846,2002
"6249",5623054,NA,NA,NA,2002
"6250",5623055,0,NA,NA,2002
"6251",5625032,6.92307692307692,NA,0.692307692307692,2002
"6252",5626034,0,NA,NA,2002
"6253",5626035,NA,NA,NA,2002
"6254",5628033,NA,NA,NA,2002
"6255",5628035,NA,NA,NA,2002
"6256",5628037,0,NA,0,2002
"6257",5628041,0,NA,NA,2002
"6258",5628175,NA,NA,NA,2002
"6259",5628183,NA,NA,NA,2002
"6260",5635039,0,NA,NA,2002
"6261",5635043,75,NA,3.75,2002
"6262",5635180,0,NA,NA,2002
"6263",5635183,20,NA,1.33333333333333,2002
"6264",5635192,NA,NA,NA,2002
"6265",5640033,0,NA,NA,2002
"6266",5640035,0,NA,0,2002
"6267",5641037,NA,NA,NA,2002
"6268",5641038,NA,NA,NA,2002
"6269",5642032,NA,NA,NA,2002
"6270",5643030,0,NA,NA,2002
"6271",5643031,0,NA,NA,2002
"6272",5646035,0,NA,NA,2002
"6273",5646038,0,NA,0,2002
"6274",5653033,NA,NA,NA,2002
"6275",5653034,NA,NA,NA,2002
"6276",5655035,0,NA,NA,2002
"6277",5655037,0,NA,NA,2002
"6278",5655040,0,NA,NA,2002
"6279",5656044,0,NA,NA,2002
"6280",5656045,0,NA,0,2002
"6281",5660030,NA,NA,NA,2002
"6282",5660031,0,NA,NA,2002
"6283",5663046,100,NA,2.22222222222222,2002
"6284",5663047,0,NA,NA,2002
"6285",5663048,NA,NA,NA,2002
"6286",5663049,0,NA,NA,2002
"6287",5663050,100,NA,2.22222222222222,2002
"6288",5663052,0,NA,NA,2002
"6289",5663053,0,NA,NA,2002
"6290",5664032,0,NA,NA,2002
"6291",5664033,0,NA,NA,2002
"6292",5676034,0,NA,0,2002
"6293",5677040,NA,NA,NA,2002
"6294",5677043,192,NA,8,2002
"6295",5678034,0,NA,NA,2002
"6296",5678036,0,NA,0,2002
"6297",5678037,0,NA,0,2002
"6298",5678038,0,NA,0,2002
"6299",5678039,0,NA,0,2002
"6300",5678041,0,NA,0,2002
"6301",5680031,0,NA,NA,2002
"6302",5680032,NA,NA,NA,2002
"6303",5680033,0,NA,NA,2002
"6304",5680034,NA,NA,NA,2002
"6305",5681041,NA,NA,NA,2002
"6306",5681042,NA,NA,NA,2002
"6307",5683041,0,NA,NA,2002
"6308",5683042,0,NA,NA,2002
"6309",5683043,0,"Relative",0,2002
"6310",5683183,0,NA,0,2002
"6311",5684038,0,NA,NA,2002
"6312",5684039,0,NA,NA,2002
"6313",5684040,NA,NA,NA,2002
"6314",5684041,NA,NA,NA,2002
"6315",5684198,NA,NA,NA,2002
"6316",5684201,0,NA,NA,2002
"6317",5689198,0,NA,NA,2002
"6318",5693042,0,NA,NA,2002
"6319",5693049,0,NA,0,2002
"6320",5693196,0,NA,NA,2002
"6321",5693204,NA,NA,NA,2002
"6322",5698034,NA,NA,NA,2002
"6323",5698170,NA,NA,NA,2002
"6324",5706039,0,NA,NA,2002
"6325",5706040,0,NA,NA,2002
"6326",5706208,0,NA,NA,2002
"6327",5706209,0,NA,0,2002
"6328",5714032,0,NA,NA,2002
"6329",5714033,0,NA,NA,2002
"6330",5715033,NA,NA,NA,2002
"6331",5715035,NA,NA,NA,2002
"6332",5748035,0,NA,NA,2002
"6333",5748036,0,NA,NA,2002
"6334",5749044,NA,NA,NA,2002
"6335",5749046,0,NA,NA,2002
"6336",5749047,46.1538461538462,NA,1.15384615384615,2002
"6337",5749048,0,NA,NA,2002
"6338",5750033,NA,NA,NA,2002
"6339",5770031,0,NA,0,2002
"6340",5771030,0,NA,NA,2002
"6341",5774032,0,NA,NA,2002
"6342",5774033,0,NA,NA,2002
"6343",5780031,0,NA,NA,2002
"6344",5784032,0,NA,NA,2002
"6345",5784037,0,NA,NA,2002
"6346",5801033,NA,NA,NA,2002
"6347",5801034,NA,NA,NA,2002
"6348",5801035,23.0769230769231,NA,5.76923076923077,2002
"6349",5812046,NA,NA,NA,2002
"6350",5812047,NA,NA,NA,2002
"6351",5812048,NA,NA,NA,2002
"6352",5812050,0,NA,NA,2002
"6353",5812051,0,NA,0,2002
"6354",5812052,0,NA,NA,2002
"6355",5812053,37.5,"Relative",0.9375,2002
"6356",5812054,NA,NA,NA,2002
"6357",5812057,NA,NA,NA,2002
"6358",5812059,0,NA,NA,2002
"6359",5812060,37.5,NA,0.9375,2002
"6360",5812061,NA,NA,NA,2002
"6361",5812207,NA,NA,NA,2002
"6362",5813034,0,NA,0,2002
"6363",5813035,0,NA,0,2002
"6364",5814039,0,NA,0,2002
"6365",5814040,40,NA,6.66666666666667,2002
"6366",5814184,0,NA,NA,2002
"6367",5814185,0,NA,0,2002
"6368",5814186,40,NA,4,2002
"6369",5819034,0,NA,NA,2002
"6370",5820034,0,NA,0,2002
"6371",5820035,0,NA,0,2002
"6372",5821030,30,NA,7.5,2002
"6373",5821173,0,NA,NA,2002
"6374",5821174,0,NA,NA,2002
"6375",5825030,0,NA,0,2002
"6376",5825031,0,NA,0,2002
"6377",5826036,0,NA,NA,2002
"6378",5831177,NA,NA,NA,2002
"6379",5832030,NA,NA,NA,2002
"6380",5834034,0,NA,NA,2002
"6381",5834184,15,NA,1.5,2002
"6382",5835036,1.15384615384615,NA,0.115384615384615,2002
"6383",5835181,35,NA,4.375,2002
"6384",5841035,37.5,NA,0.872093023255814,2002
"6385",5841038,37.5,NA,0.872093023255814,2002
"6386",5849043,0,NA,NA,2002
"6387",5849047,0,NA,0,2002
"6388",5853044,0,NA,NA,2002
"6389",5853194,NA,NA,NA,2002
"6390",5858037,15,NA,0.46875,2002
"6391",5858038,30,NA,1.25,2002
"6392",5858039,0,NA,NA,2002
"6393",5858188,60,NA,2.5,2002
"6394",5861034,0,NA,NA,2002
"6395",5861035,0,NA,NA,2002
"6396",5863038,0,NA,NA,2002
"6397",5863039,NA,NA,NA,2002
"6398",5863040,0,NA,NA,2002
"6399",5863044,0,NA,NA,2002
"6400",5864178,0,NA,NA,2002
"6401",5864179,0,NA,NA,2002
"6402",5871030,50.7692307692308,NA,1.69230769230769,2002
"6403",5871171,0,NA,NA,2002
"6404",5872037,0,NA,NA,2002
"6405",5872038,0,NA,NA,2002
"6406",5872040,0,NA,NA,2002
"6407",5872041,0,NA,NA,2002
"6408",5874179,0,NA,NA,2002
"6409",5875172,NA,NA,NA,2002
"6410",5876032,NA,NA,NA,2002
"6411",5876033,0,NA,NA,2002
"6412",5885033,0,NA,0,2002
"6413",5897031,0,NA,NA,2002
"6414",5897032,0,NA,NA,2002
"6415",5898034,0,NA,NA,2002
"6416",5898037,65,NA,2.82608695652174,2002
"6417",5899031,0,NA,NA,2002
"6418",5899032,0,NA,NA,2002
"6419",5900035,0,NA,NA,2002
"6420",5900036,0,NA,NA,2002
"6421",5900037,NA,NA,NA,2002
"6422",5900039,0,NA,NA,2002
"6423",5900040,0,NA,NA,2002
"6424",5900175,0.192307692307692,NA,0.0961538461538462,2002
"6425",5901038,0,NA,NA,2002
"6426",5901040,NA,NA,NA,2002
"6427",5901041,NA,NA,NA,2002
"6428",5901042,NA,NA,NA,2002
"6429",5901043,NA,NA,NA,2002
"6430",5903033,NA,NA,NA,2002
"6431",5904044,0,NA,NA,2002
"6432",5904045,0,"Family Center",0,2002
"6433",5904048,0,"Relative",0,2002
"6434",5904049,0,NA,NA,2002
"6435",5904050,0,NA,0,2002
"6436",5904052,0,NA,NA,2002
"6437",5909037,0,NA,NA,2002
"6438",5916037,0,NA,NA,2002
"6439",5916038,0,NA,NA,2002
"6440",5916039,0,NA,0,2002
"6441",5921032,23.0769230769231,NA,1.53846153846154,2002
"6442",5922039,0,NA,NA,2002
"6443",5922040,0,NA,NA,2002
"6444",5922043,80,NA,2.66666666666667,2002
"6445",5922204,0,NA,NA,2002
"6446",5922205,0,NA,NA,2002
"6447",5922206,1,NA,0.0909090909090909,2002
"6448",5922208,80,NA,2.66666666666667,2002
"6449",5925041,0,NA,NA,2002
"6450",5925176,50,NA,5,2002
"6451",5926031,0,NA,NA,2002
"6452",5926032,0,NA,0,2002
"6453",5926033,0,NA,NA,2002
"6454",5926034,0,"Relative",0,2002
"6455",5926036,0,NA,NA,2002
"6456",5926172,NA,NA,NA,2002
"6457",5938033,0,NA,0,2002
"6458",5938034,0,NA,NA,2002
"6459",5940032,0,NA,NA,2002
"6460",5942037,46.1538461538462,NA,11.5384615384615,2002
"6461",5942038,0,NA,NA,2002
"6462",5942174,0,NA,NA,2002
"6463",5947034,NA,NA,NA,2002
"6464",5959036,0,NA,NA,2002
"6465",5960042,0,NA,0,2002
"6466",5960043,7.61538461538462,NA,0.761538461538462,2002
"6467",5960044,0,NA,0,2002
"6468",5960045,0,NA,0,2002
"6469",5960047,7.61538461538462,NA,0.761538461538462,2002
"6470",5960048,0,NA,NA,2002
"6471",5964030,0,NA,NA,2002
"6472",5964032,0,NA,NA,2002
"6473",5965037,0,NA,0,2002
"6474",5965185,0,NA,NA,2002
"6475",5968033,0,NA,0,2002
"6476",5968034,25,NA,1.38888888888889,2002
"6477",5969034,0,NA,NA,2002
"6478",5977035,30,NA,2,2002
"6479",5984034,0,NA,NA,2002
"6480",5984035,0,NA,NA,2002
"6481",5987035,0,"Relative",0,2002
"6482",5987036,16.1538461538462,NA,0.807692307692308,2002
"6483",5987192,0,NA,NA,2002
"6484",5990035,0,NA,NA,2002
"6485",5990036,0,NA,NA,2002
"6486",5990037,0,NA,0,2002
"6487",5990177,0,NA,0,2002
"6488",5990178,0,NA,0,2002
"6489",5990180,0,NA,0,2002
"6490",5991031,NA,NA,NA,2002
"6491",5991032,NA,NA,NA,2002
"6492",5991033,0,NA,NA,2002
"6493",5991034,0,NA,NA,2002
"6494",5994032,25,NA,1.66666666666667,2002
"6495",5995032,0,NA,NA,2002
"6496",5995033,0,NA,NA,2002
"6497",5995034,0,NA,0,2002
"6498",5995038,0,NA,0,2002
"6499",5995040,0,NA,0,2002
"6500",5995042,0,NA,NA,2002
"6501",5995043,0,NA,0,2002
"6502",5995044,0,NA,NA,2002
"6503",5998034,NA,NA,NA,2002
"6504",6023033,NA,NA,NA,2002
"6505",6023035,NA,NA,NA,2002
"6506",6024033,0,NA,NA,2002
"6507",6024034,0,NA,NA,2002
"6508",6024035,20,NA,6.66666666666667,2002
"6509",6028043,NA,NA,NA,2002
"6510",6028180,0,NA,NA,2002
"6511",6028181,0,NA,NA,2002
"6512",6030034,0,NA,0,2002
"6513",6030036,NA,NA,NA,2002
"6514",6030037,0,NA,0,2002
"6515",6030038,0,NA,0,2002
"6516",6040035,NA,NA,NA,2002
"6517",6040036,0,NA,NA,2002
"6518",6041035,0,NA,NA,2002
"6519",6041036,0,NA,NA,2002
"6520",6041039,0,NA,NA,2002
"6521",6041173,0,NA,0,2002
"6522",6041174,0,NA,NA,2002
"6523",6051183,0,NA,0,2002
"6524",6051185,0,NA,0,2002
"6525",6053034,0,NA,NA,2002
"6526",6053035,0,NA,NA,2002
"6527",6053037,0,NA,NA,2002
"6528",6053039,0,NA,NA,2002
"6529",6054032,0,NA,NA,2002
"6530",6054033,13.8461538461538,NA,1.38461538461538,2002
"6531",6060030,0,NA,NA,2002
"6532",6060031,0,NA,NA,2002
"6533",6064037,0,NA,NA,2002
"6534",6064038,0,NA,NA,2002
"6535",6066030,0,NA,0,2002
"6536",6066031,0,"Before/After School Prog.",0,2002
"6537",6069171,NA,NA,NA,2002
"6538",6073033,0,NA,NA,2002
"6539",6073034,0,NA,NA,2002
"6540",6073036,0,NA,NA,2002
"6541",6073037,0,NA,NA,2002
"6542",6077176,0,NA,NA,2002
"6543",6086030,0,NA,NA,2002
"6544",6086031,0,NA,NA,2002
"6545",6088034,35,NA,3.5,2002
"6546",6093036,0,NA,NA,2002
"6547",6093038,0,NA,0,2002
"6548",6093039,0,NA,NA,2002
"6549",6093040,0,NA,NA,2002
"6550",6093041,0,NA,0,2002
"6551",6093042,NA,NA,NA,2002
"6552",6095034,NA,NA,NA,2002
"6553",6103037,NA,NA,NA,2002
"6554",6103038,0,NA,NA,2002
"6555",6103039,0,NA,NA,2002
"6556",6103040,0,NA,NA,2002
"6557",6103041,0,NA,NA,2002
"6558",6103043,102,NA,6.8,2002
"6559",6103180,0,NA,NA,2002
"6560",6107043,0,NA,NA,2002
"6561",6107045,0,NA,0,2002
"6562",6107047,0,NA,0,2002
"6563",6108032,0,NA,NA,2002
"6564",6110040,0,NA,NA,2002
"6565",6110041,0,NA,NA,2002
"6566",6110042,NA,NA,NA,2002
"6567",6110044,0,NA,NA,2002
"6568",6110045,NA,NA,NA,2002
"6569",6110046,0,NA,NA,2002
"6570",6110047,0,NA,NA,2002
"6571",6111033,0,NA,NA,2002
"6572",6111034,32.3076923076923,NA,1.61538461538462,2002
"6573",6112035,18.4615384615385,NA,2.30769230769231,2002
"6574",6112036,19.3548387096774,NA,3.2258064516129,2002
"6575",6112192,NA,NA,NA,2002
"6576",6114048,0,NA,0,2002
"6577",6114049,NA,NA,NA,2002
"6578",6114050,NA,NA,NA,2002
"6579",6114053,0,NA,0,2002
"6580",6114054,NA,NA,NA,2002
"6581",6114055,NA,NA,NA,2002
"6582",6114189,0,NA,NA,2002
"6583",6114193,0,NA,NA,2002
"6584",6115049,0,NA,NA,2002
"6585",6115052,32.258064516129,NA,6.45161290322581,2002
"6586",6115053,0,NA,0,2002
"6587",6115054,0,NA,NA,2002
"6588",6120196,0,NA,0,2002
"6589",6121044,NA,NA,NA,2002
"6590",6121047,0,NA,NA,2002
"6591",6121048,0,NA,NA,2002
"6592",6121050,0,NA,NA,2002
"6593",6121052,0,NA,NA,2002
"6594",6121056,NA,NA,NA,2002
"6595",6121057,37,NA,1.85,2002
"6596",6121059,NA,NA,NA,2002
"6597",6121060,25,NA,2.5,2002
"6598",6121061,0,NA,NA,2002
"6599",6121188,NA,NA,NA,2002
"6600",6121198,NA,NA,NA,2002
"6601",6125031,0,NA,NA,2002
"6602",6125036,0,NA,NA,2002
"6603",6125189,NA,NA,NA,2002
"6604",6127038,0.192307692307692,NA,0.0961538461538462,2002
"6605",6127039,0,NA,0,2002
"6606",6129036,NA,NA,NA,2002
"6607",6133180,NA,NA,NA,2002
"6608",6133181,NA,NA,NA,2002
"6609",6145037,0,NA,NA,2002
"6610",6150033,0,NA,0,2002
"6611",6150034,0,"Relative",0,2002
"6612",6152030,4.84615384615385,NA,0.242307692307692,2002
"6613",6153031,0,NA,NA,2002
"6614",6154033,0,NA,NA,2002
"6615",6156182,0,NA,NA,2002
"6616",6157031,0,NA,0,2002
"6617",6159033,0,NA,NA,2002
"6618",6159034,NA,NA,NA,2002
"6619",6159035,0,NA,NA,2002
"6620",6159038,0,NA,0,2002
"6621",6159173,NA,NA,NA,2002
"6622",6161031,0,NA,0,2002
"6623",6161032,0,NA,NA,2002
"6624",6161033,0,NA,NA,2002
"6625",6161034,NA,NA,NA,2002
"6626",6161178,NA,NA,NA,2002
"6627",6165037,0,NA,NA,2002
"6628",6166053,NA,NA,NA,2002
"6629",6166054,0,NA,NA,2002
"6630",6166055,NA,NA,NA,2002
"6631",6166057,0,NA,NA,2002
"6632",6166058,0,NA,0,2002
"6633",6166059,0,NA,0,2002
"6634",6166060,0,NA,NA,2002
"6635",6166062,0,NA,0,2002
"6636",6166063,0,NA,NA,2002
"6637",6166177,0,NA,NA,2002
"6638",6166179,NA,NA,NA,2002
"6639",6170033,0,NA,NA,2002
"6640",6170034,0,NA,NA,2002
"6641",6171033,0,NA,NA,2002
"6642",6172180,0,NA,NA,2002
"6643",6179038,0,NA,NA,2002
"6644",6179040,0,NA,0,2002
"6645",6179041,0,NA,NA,2002
"6646",6179174,0,NA,0,2002
"6647",6183170,0,NA,0,2002
"6648",6187035,0,NA,NA,2002
"6649",6187036,0,NA,NA,2002
"6650",6187037,0,NA,NA,2002
"6651",6187038,0,NA,NA,2002
"6652",6187040,0,NA,NA,2002
"6653",6187178,0,NA,NA,2002
"6654",6187179,0,NA,NA,2002
