ER30001,ER30002,ER33401,ER33402,ER33403,CHREL97,Q1H14,Q1H18,Q1H19,Q1H21,Q1H21A,Q1H22,Q1H22A,ER33601,ER33602,ER33603,CHREL,Q21C12,Q21C13,Q21C15A,Q21C15B,Q21H23A,Q21H23A1,Q21H23B,Q21H23B1,Q21H23C,Q21H23C1,Q21H23D,Q21H23D1,Q21H23H,Q21H23H1,ER33901,ER33902,ER33903,PCHREL07,Q31C12,Q31C13,Q31C15A,Q31C15B
5814,185,4587,5,30,2,8,5,4,4,5,2,9,4182,5,30,4,0,3,0,0,1,400,5,0,1,50,1,1100,1,1200,8065,3,30,3,0,0,0,0
5814,186,6064,4,30,2,4,5,15,30,1,2,9,1926,4,30,4,0,10,40,3,1,400,5,0,1,25,1,300,1,2000,7341,4,30,3,0,0,0,0
5819,34,2862,3,30,2,8,3,4.5,0,0,0,0,2980,3,30,4,0,0,0,0,1,300,5,0,1,40,1,200,1,1200,5072,2,30,,,,,
5820,34,499,2,30,2,0,0,0,0,0,0,0,4498,2,30,4,0,2,0,0,1,1000,1,150,1,45,1,1500,1,1500,3502,2,30,3,0,0,0,0
5820,35,499,4,30,2,0,0,0,0,0,0,0,4498,3,30,4,0,4,0,0,1,1500,1,150,1,45,1,1500,1,1500,3502,3,30,3,0,0,0,0
5821,30,1250,3,30,2,0,0,0,0,0,0,0,6157,3,30,4,0,4,30,3,1,400,1,200,1,40,1,400,1,99998,7036,3,30,,,,,
5821,173,3152,2,30,2,0,0,0,0,0,0,0,5294,3,30,4,0,0,0,0,1,500,1,200,1,150,1,200,1,200,5402,1,10,,,,,
5821,174,3152,3,30,2,0,0,0,0,0,0,0,5294,4,30,4,0,0,0,0,1,500,1,200,1,100,1,100,1,100,7356,2,30,,,,,
5825,30,2178,5,30,2,7,5,15,40,3,2,9,3030,4,30,4,0,15,0,0,1,300,1,300,1,100,1,400,1,200,0,0,0,,,,,
5825,31,2178,6,30,2,0,0,0,0,0,0,0,3030,5,30,4,0,25,0,0,1,300,1,300,1,200,1,300,1,200,0,0,0,,,,,
5826,36,5335,4,30,2,4,5,5,0,0,0,0,2113,4,30,4,0,0,0,0,1,2000,1,200,1,150,1,200,1,2500,4575,51,30,,,,,
5831,177,5210,5,30,2,0,0,0,0,0,0,0,7186,3,30,,,,,,,,,,,,,,,,6387,1,10,,,,,
5832,30,5783,2,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,6492,2,30,3,0,0,0,0
5834,34,6074,2,30,2,0,0,0,0,0,0,0,4617,3,30,4,0,0,0,0,5,0,5,0,5,0,5,0,1,99998,1087,3,30,3,4,16,0,0
5834,184,5226,2,30,2,8,5,15,35,3,2,9,6859,2,30,4,0,10,15,3,1,800,1,60,1,100,1,2000,1,2000,7424,2,30,,,,,
5835,36,6153,4,60,2,0,0,0,0,0,0,0,7154,3,60,4,0,10,5,5,1,400,1,400,1,50,1,300,1,1500,7903,3,60,3,4,12,0,0
5835,181,6153,5,60,2,0,0,0,0,0,0,0,6359,3,30,4,0,8,35,3,1,700,1,250,1,75,1,1100,1,99998,7697,3,33,3,0,0,0,0
5841,35,1726,4,30,2,0,0,0,0,0,0,0,5518,2,30,4,0,43,37.5,3,1,200,5,0,1,30,1,400,1,1200,6680,2,30,3,4,15,0,0
5841,38,1726,5,30,2,0,0,0,0,0,0,0,5518,3,30,4,0,43,37.5,3,1,270,5,0,1,25,1,400,1,700,6680,3,30,3,4,28,0,0
5849,43,4236,3,30,2,0,0,0,0,0,0,0,3078,3,30,4,0,0,0,0,1,99999,5,0,1,40,1,9998,1,99998,7408,1,10,,,,,
5849,47,5038,5,60,2,0,0,0,0,0,0,0,3209,2,30,4,0,5,0,0,1,100,5,0,1,25,1,100,1,100,5078,2,30,3,4,20,0,0
5853,44,6255,4,30,2,0,0,0,0,0,0,0,7166,2,30,4,0,0,0,0,1,200,5,0,1,25,1,40,1,250,4960,3,30,3,0,0,0,0
5853,194,6255,3,35,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
5858,37,5978,4,60,2,0,0,0,0,0,0,0,5047,2,30,4,0,32,15,3,1,60,5,0,1,40,1,100,1,99998,8203,2,30,,,,,
5858,38,5426,4,30,2,0,0,0,0,0,0,0,5920,4,30,4,0,24,60,4,1,100,5,0,1,20,1,100,1,100,6773,4,30,3,0,0,0,0
5858,39,5978,5,60,2,0,0,0,0,0,0,0,5047,3,30,4,0,0,0,0,1,150,5,0,1,50,1,200,1,500,8203,3,30,,,,,
5858,188,5426,3,30,2,4,5,2,0,0,0,0,5920,3,30,4,0,24,60,3,1,100,5,0,1,20,1,100,1,100,6773,3,30,3,0,0,0,0
5861,34,4744,4,30,2,2,5,40,0,0,0,0,7423,4,30,4,0,0,0,0,1,200,5,0,1,15,1,400,1,99998,1703,1,10,,,,,
5861,35,4744,5,30,2,2,5,40,0,0,0,0,7423,5,30,4,0,0,0,0,1,200,5,0,1,15,1,400,1,99998,918,3,30,,,,,
5863,38,3099,4,60,2,2,5,10,0,0,0,0,5752,4,30,4,0,0,0,0,5,0,5,0,5,0,1,150,1,400,1804,4,30,,,,,
5863,39,3099,5,60,2,0,0,0,0,0,0,0,5752,3,30,,,,,,,,,,,,,,,,1804,3,30,3,0,0,0,0
5863,40,3418,3,70,2,0,0,0,0,0,0,0,5752,2,30,4,0,0,0,0,5,0,5,0,5,0,5,0,1,300,1804,2,30,3,0,0,0,0
5863,44,3418,4,30,2,0,0,0,0,0,0,0,4684,2,30,4,0,0,0,0,5,0,5,0,1,70,5,0,1,99998,171,2,30,3,4,4,60,3
5864,178,6331,4,30,2,0,0,0,0,0,0,0,6237,2,30,4,0,0,0,0,5,0,5,0,1,20,1,300,1,1800,7613,2,30,,,,,
5864,179,6331,5,30,2,0,0,0,0,0,0,0,6237,3,30,4,0,0,0,0,5,0,5,0,1,25,1,300,1,1800,7613,3,30,,,,,
5871,30,1638,3,65,2,0,0,0,0,0,0,0,6122,2,30,4,0,30,220,5,1,500,5,0,1,200,1,300,1,2000,1886,2,30,3,4,15,0,0
5871,171,2106,3,30,2,0,0,0,0,0,0,0,3545,3,30,4,0,0,0,0,1,5000,5,0,1,300,1,2000,1,99999,3121,3,30,,,,,
5872,37,2542,3,30,2,0,0,0,0,0,0,0,3645,3,30,4,0,0,0,0,1,700,5,0,1,75,1,300,1,1200,4583,3,30,3,0,0,0,0
5872,38,3275,3,30,2,0,0,0,0,0,0,0,5196,2,30,4,0,0,0,0,1,200,5,0,1,50,1,200,1,3300,4148,2,40,3,0,0,0,0
5872,40,3275,4,30,2,0,0,0,0,0,0,0,5196,3,30,4,0,0,0,0,1,200,5,0,1,50,1,300,1,3300,4148,3,40,3,0,0,0,0
5872,41,3882,2,30,2,0,0,0,0,0,0,0,3190,2,30,4,0,0,0,0,1,800,1,200,1,50,1,400,1,500,3954,2,30,3,0,0,0,0
5874,179,3462,2,30,2,0,0,0,0,0,0,0,2923,2,30,4,0,0,0,0,1,200,5,0,1,40,1,200,1,200,6405,3,38,3,0,0,0,0
5875,172,3030,2,60,2,0,0,0,0,0,0,0,4876,71,60,,,,,,,,,,,,,,,,0,0,0,,,,,
5876,32,2953,3,30,2,0,0,0,0,0,0,0,6446,3,30,,,,,,,,,,,,,,,,7307,51,30,,,,,
5876,33,2953,4,30,2,4,5,10,50,5,2,9,6446,4,30,4,0,0,0,0,1,1500,1,100,1,100,1,400,1,400,7307,3,30,,,,,
5885,33,5350,3,30,2,5,5,5,80,4,2,9,3297,2,30,4,0,3,0,0,5,0,5,0,1,10,1,100,1,80,1748,2,30,3,0,0,0,0
5897,31,2918,3,30,2,0,0,0,0,0,0,0,5315,3,30,4,0,0,0,0,1,400,5,0,1,200,1,400,1,1200,2067,51,30,,,,,
5897,32,2918,4,30,2,0,0,0,0,0,0,0,5315,4,30,4,0,0,0,0,1,500,5,0,1,200,1,1000,1,1200,2067,3,30,3,0,0,0,0
5898,34,3984,4,30,2,8,5,4.5,50,3,2,9,3036,3,30,4,0,0,0,0,1,1500,5,0,1,150,1,1000,1,1000,3227,51,30,,,,,
5898,37,3984,5,30,2,0,0,0,0,0,0,0,3036,4,30,4,0,23,65,3,1,1500,5,0,1,1500,1,1000,1,1000,3227,3,30,3,0,0,0,0
5899,31,4980,4,30,2,0,0,0,0,0,0,0,3240,3,30,4,0,0,0,0,1,500,1,300,1,300,1,500,1,99998,527,2,60,,,,,
5899,32,4980,5,30,2,0,0,0,0,0,0,0,3240,4,30,4,0,0,0,0,1,500,1,300,5,0,1,500,1,99998,527,3,60,,,,,
5900,35,6075,2,30,2,0,0,0,0,0,0,0,4334,3,30,4,0,0,0,0,1,3000,1,1500,1,200,1,500,1,1000,2056,2,30,,,,,
5900,36,2597,3,30,2,0,0,0,0,0,0,0,5263,3,30,4,0,0,0,0,1,750,5,0,1,560,1,1000,1,50,5391,2,30,,,,,
5900,37,6075,3,30,2,0,0,0,0,0,0,0,4334,4,30,,,,,,,,,,,,,,,,2056,3,30,3,0,0,0,0
5900,39,2597,4,30,2,0,0,0,0,0,0,0,5263,4,30,4,0,0,0,0,1,750,1,150,1,35,1,380,1,200,5391,3,30,3,8,4,0,0
5900,40,832,4,30,2,0,0,0,0,0,0,0,6096,3,30,4,0,0,0,0,1,60,5,0,1,50,1,100,1,120,3866,3,30,3,0,0,0,0
5900,175,832,3,30,2,0,0,0,0,0,0,0,6096,2,30,4,0,2,10,6,1,100,5,0,1,40,1,100,1,500,3866,2,30,,,,,
5901,38,5180,3,35,2,8,5,15,0,0,0,0,4493,2,30,4,0,0,0,0,1,100,5,0,1,50,1,150,1,2400,7169,3,35,,,,,
5901,40,1492,2,30,2,3,5,25,25,3,2,9,4927,2,30,,,,,,,,,,,,,,,,8009,2,30,3,0,0,0,0
5901,41,6254,6,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
5901,42,6254,7,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
5901,43,1492,3,30,2,0,0,0,0,0,0,0,4927,3,30,,,,,,,,,,,,,,,,8009,3,30,3,0,0,0,0
5903,33,5934,4,60,2,2,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
5904,44,4983,4,30,2,0,0,0,0,0,0,0,5576,3,30,4,0,0,0,0,1,200,5,0,1,25,1,500,1,1200,83,3,30,,,,,
5904,45,5170,6,30,2,0,0,0,0,0,0,0,7044,5,30,4,5,2,0,0,1,25,1,265,5,0,1,150,5,0,72,3,30,,,,,
5904,48,5170,8,30,2,0,0,0,0,0,0,0,7044,7,30,4,2,1,0,0,1,50,1,130,5,0,1,100,5,0,72,5,30,3,2,2,40,4
5904,49,3110,5,60,2,0,0,0,0,0,0,0,5934,3,35,4,0,0,0,0,1,100,5,0,1,20,1,200,1,500,993,2,30,3,8,2,0,0
5904,50,4983,5,60,2,0,0,0,0,0,0,0,5840,2,30,4,0,75,0,0,1,550,1,100,1,30,1,300,1,700,466,2,30,3,2,40,0,0
5904,52,3110,7,60,2,0,0,0,0,0,0,0,5934,4,35,4,0,0,0,0,1,200,5,0,1,20,1,200,1,500,993,3,30,3,0,0,0,0
5909,37,1935,3,30,2,0,0,0,0,0,0,0,4607,3,30,4,0,0,0,0,1,100,1,60,1,50,1,200,5,0,4713,3,33,3,0,0,0,0
5916,37,3380,4,30,2,0,0,0,0,0,0,0,5822,4,30,4,0,0,0,0,1,600,1,1400,1,230,1,600,1,900,5775,51,30,,,,,
5916,38,1014,3,30,2,0,0,0,0,0,0,0,4161,4,35,4,0,0,0,0,1,700,5,0,1,80,1,1200,1,1800,2348,3,30,3,2,5,0,0
5916,39,3380,5,30,2,0,0,0,0,0,0,0,5822,5,30,4,0,2,0,0,1,300,1,500,1,45,1,300,1,900,5775,3,30,3,0,0,0,0
5921,32,2793,3,30,2,0,0,0,0,0,0,0,2901,3,30,4,0,15,100,5,1,1000,1,200,1,50,1,300,1,1200,6734,3,30,3,4,15,50,3
5922,39,5649,4,30,2,2,5,10,0,0,0,0,2030,4,30,4,0,0,0,0,1,1000,5,0,1,100,1,150,1,1600,3342,1,10,,,,,
5922,40,5479,2,30,2,2,5,40,0,0,0,0,1408,2,30,4,0,0,0,0,1,300,1,400,1,10,1,900,1,300,2111,2,30,,,,,
5922,43,6130,5,30,2,0,0,0,0,0,0,0,2560,5,30,4,0,30,80,3,1,2000,5,0,1,50,1,2500,1,2500,6238,4,30,3,2,40,0,0
5922,204,2374,2,30,2,0,0,0,0,0,0,0,2202,2,30,4,0,0,0,0,1,200,5,0,1,50,1,150,1,20,2458,2,30,,,,,
5922,205,2374,3,30,2,0,0,0,0,0,0,0,2202,3,30,4,0,0,0,0,1,200,5,0,1,50,1,200,1,30,2458,3,30,3,0,0,0,0
5922,206,2129,3,60,2,0,0,0,0,0,0,0,1530,3,60,4,0,11,52,6,1,500,1,500,1,75,1,350,1,125,2533,2,60,3,0,0,0,0
5922,208,6130,3,30,2,0,0,0,0,0,0,0,2560,3,30,4,0,30,80,3,1,3000,5,0,1,50,1,5000,1,2500,6238,2,30,3,0,0,0,0
5925,41,4816,5,30,2,0,0,0,0,0,0,0,1355,5,30,4,0,0,0,0,1,250,5,0,1,600,1,75,1,700,7224,51,30,,,,,
5925,176,4816,6,30,2,2,5,3,0,0,0,0,1355,6,30,4,0,10,50,3,1,400,5,0,1,200,1,100,1,350,7224,3,30,3,4,20,0,0
5926,31,4361,2,30,2,8,5,15,20,3,2,9,5726,2,30,4,0,0,0,0,1,500,1,800,1,100,1,600,1,500,4568,2,30,,,,,
5926,32,3361,4,30,2,8,2,4,3.5,2,2,9,2845,4,30,4,0,12,0,0,1,50,1,400,1,40,1,500,1,1250,5664,2,30,3,0,0,0,0
5926,33,6215,3,30,2,7,5,8,30,3,2,9,6044,3,30,4,0,0,0,0,1,500,1,400,1,100,1,650,1,300,4958,3,30,3,0,0,0,0
5926,34,3361,5,30,2,0,0,0,0,0,0,0,2845,5,30,4,2,9,0,0,1,150,1,400,1,50,1,100,1,1250,5664,3,30,3,4,15,50,3
5926,36,4968,5,30,2,0,0,0,0,0,0,0,2793,5,30,4,0,0,0,0,1,1500,1,500,1,300,1,600,1,500,7816,4,30,3,2,12,0,0
5926,172,4968,3,33,2,9,5,2,0,0,0,0,2793,3,33,,,,,,,,,,,,,,,,0,0,0,,,,,
5938,33,5774,2,30,2,8,5,3,40,5,2,9,2408,2,30,4,0,10,0,0,1,200,5,0,1,100,1,500,1,1200,4512,2,30,3,0,0,0,0
5938,34,5774,3,30,2,0,0,0,0,0,0,0,2408,3,30,4,0,0,0,0,1,300,5,0,1,50,1,500,1,1200,4512,3,30,3,0,0,0,0
5940,32,1678,3,30,2,0,0,0,0,0,0,0,2893,4,33,4,0,0,0,0,1,300,5,0,1,100,1,600,1,1000,2097,2,30,,,,,
5942,37,6002,3,30,2,9,5,10,0,0,0,0,7396,3,30,4,0,4,200,5,1,500,5,0,1,30,1,200,1,1000,5052,3,70,,,,,
5942,38,4436,5,30,2,0,0,0,0,0,0,0,6201,3,30,4,0,0,0,0,1,500,5,0,1,100,1,200,1,240,7648,3,30,3,0,0,0,0
5942,174,4436,4,30,2,0,0,0,0,0,0,0,6201,2,30,4,0,0,0,0,1,500,5,0,1,80,1,300,1,360,7648,2,30,3,0,0,0,0
5947,34,5999,3,30,2,0,0,0,0,0,0,0,7100,3,30,,,,,,,,,,,,,,,,0,0,0,,,,,
5959,36,5749,2,30,2,0,0,0,0,0,0,0,2269,2,30,4,0,0,0,0,1,400,1,600,1,500,1,800,1,2120,0,0,0,,,,,
5960,42,4593,3,33,2,0,0,0,0,0,0,0,4934,3,33,4,0,3,0,0,1,1800,1,100,1,200,1,500,1,1000,4296,3,33,,,,,
5960,43,5399,3,30,2,0,0,0,0,0,0,0,5550,3,30,4,0,10,33,5,1,200,1,300,1,30,1,300,1,1200,6168,3,30,3,0,0,0,0
5960,44,2687,2,30,2,0,0,0,0,0,0,0,4935,2,30,4,0,30,0,0,1,300,5,0,1,40,1,300,1,99998,4813,3,35,3,0,0,0,0
5960,45,4593,4,30,2,0,0,0,0,0,0,0,4934,4,30,4,0,3,0,0,1,1600,1,100,1,200,1,500,1,1000,4296,4,30,,,,,
5960,47,5399,5,30,2,0,0,0,0,0,0,0,5550,5,30,4,0,10,33,5,1,400,1,300,1,50,1,200,1,1200,6168,5,30,3,2,10,0,0
5960,48,5398,5,60,2,0,0,0,0,0,0,0,4567,3,30,4,0,0,0,0,1,500,5,0,1,200,1,400,1,67,4429,3,30,3,0,0,0,0
5964,30,2761,3,30,2,8,5,15,83,3,1,1,5623,3,30,4,0,0,0,0,1,250,1,400,1,125,1,150,1,1000,3439,51,30,,,,,
5964,32,2761,4,30,2,8,5,15,83,3,1,2,5623,4,30,4,0,0,0,0,1,250,1,400,1,100,1,300,1,800,3439,2,30,,,,,
5965,37,1144,7,60,2,0,0,0,0,0,0,0,7338,4,30,4,0,30,0,0,1,175,5,0,1,15,1,200,1,350,872,4,30,3,0,0,0,0
5965,185,1144,6,60,2,0,0,0,0,0,0,0,7338,3,30,4,0,0,0,0,1,200,5,0,1,9998,1,200,1,360,872,3,30,3,0,0,0,0
5968,33,5590,3,30,2,5,5,35,95,4,1,1,4905,3,30,4,0,20,0,0,1,1000,5,0,1,60,1,900,1,600,7226,3,30,3,0,0,0,0
5968,34,5590,4,30,2,0,0,0,0,0,0,0,4905,4,30,4,0,18,50,4,1,600,1,150,1,40,1,400,1,1500,7226,4,30,3,8,10,40,3
5969,34,5840,3,30,2,0,0,0,0,0,0,0,1664,3,30,4,0,0,0,0,1,800,5,0,1,400,1,500,1,99998,7549,3,30,3,0,0,0,0
5977,35,328,3,30,2,0,0,0,0,0,0,0,5845,3,30,4,0,15,30,3,1,99999,1,99998,1,60,1,9998,1,1200,5205,3,30,3,8,10,35,3
5984,34,31,3,30,2,4,5,12,65,1,1,2,5783,2,30,4,0,0,0,0,1,150,5,0,5,0,1,200,1,1200,6722,2,60,,,,,
5984,35,31,4,30,2,4,5,12,65,3,1,2,5783,3,30,4,0,0,0,0,1,300,5,0,1,50,1,300,1,1200,5012,2,30,,,,,
5987,35,2675,3,30,2,7,5,15,55,5,2,9,4701,3,30,4,2,13,0,0,1,50,1,200,1,100,1,200,1,200,1676,3,30,3,0,0,0,0
5987,36,2675,4,30,2,0,0,0,0,0,0,0,4701,4,30,4,0,20,70,5,1,50,1,200,1,100,1,200,1,100,1676,4,30,3,8,10,0,0
5987,192,2676,3,30,2,0,0,0,0,0,0,0,6798,3,30,4,0,0,0,0,1,700,5,0,1,200,1,800,1,1200,794,2,30,,,,,
5990,35,4926,5,30,2,0,0,0,0,0,0,0,4733,5,30,4,0,0,0,0,1,500,5,0,1,100,1,1500,1,3650,8126,52,30,,,,,
5990,36,4926,7,30,2,0,0,0,0,0,0,0,4733,7,30,4,0,0,0,0,1,500,5,0,1,700,1,1500,1,3650,8126,5,30,,,,,
5990,37,5165,3,30,2,0,0,0,0,0,0,0,3034,2,30,4,0,3,0,0,1,900,5,0,1,130,1,300,5,0,1601,2,30,3,8,6,0,0
5990,177,5634,4,30,2,0,0,0,0,0,0,0,3605,4,30,4,0,15,0,0,1,500,5,0,1,75,1,600,1,1000,5327,4,30,3,0,0,0,0
5990,178,5634,5,30,2,0,0,0,0,0,0,0,3605,5,30,4,0,15,0,0,1,650,5,0,1,60,1,850,1,800,5327,51,30,,,,,
5990,180,5348,2,30,2,0,0,0,0,0,0,0,3174,2,30,4,0,3,0,0,1,500,5,0,1,50,1,600,1,2400,259,2,30,3,8,8,0,0
5991,31,4849,2,30,2,0,0,0,0,0,0,0,4739,2,30,,,,,,,,,,,,,,,,6652,1,10,,,,,
5991,32,4849,3,30,2,0,0,0,0,0,0,0,4739,3,30,,,,,,,,,,,,,,,,1831,72,30,,,,,
5991,33,4612,3,30,2,0,0,0,0,0,0,0,3446,3,30,4,0,0,0,0,1,200,1,200,1,25,1,300,1,1200,1268,3,30,3,0,0,0,0
5991,34,4612,4,30,2,0,0,0,0,0,0,0,3446,4,30,4,0,0,0,0,1,100,1,300,1,20,1,300,1,2400,1268,4,30,3,0,0,0,0
5994,32,3983,5,30,2,0,0,0,0,0,0,0,3877,4,30,4,0,15,25,3,1,400,5,0,1,50,1,200,1,500,1039,3,30,3,0,0,0,0
5995,32,3780,2,30,2,0,0,0,0,0,0,0,4523,2,30,4,0,0,0,0,1,1000,5,0,1,200,1,2000,1,1200,2231,1,10,,,,,
5995,33,4443,2,30,2,0,0,0,0,0,0,0,1460,2,30,4,0,0,0,0,1,250,5,0,5,0,1,500,1,600,1395,2,30,,,,,
5995,34,5458,3,30,2,0,0,0,0,0,0,0,1522,3,30,4,0,8,0,0,5,0,5,0,5,0,5,0,1,800,892,2,70,,,,,
5995,38,3780,5,30,2,0,0,0,0,0,0,0,4523,5,30,4,0,40,0,0,1,1000,5,0,1,75,1,1000,1,1000,970,2,30,3,0,0,0,0
5995,40,4443,4,30,2,0,0,0,0,0,0,0,1460,4,30,4,0,40,0,0,1,500,5,0,1,35,1,9998,1,600,1395,4,30,3,0,0,0,0
5995,42,3006,2,30,2,0,0,0,0,0,0,0,2188,2,30,4,0,0,0,0,1,500,5,0,1,10,1,300,1,1800,1193,2,30,3,0,0,0,0
5995,43,5458,2,30,2,0,0,0,0,0,0,0,1522,2,30,4,0,8,0,0,1,150,5,0,1,100,1,450,1,800,892,3,70,3,0,0,0,0
5995,44,3006,3,30,2,0,0,0,0,0,0,0,2188,3,30,4,0,0,0,0,1,200,5,0,1,5,1,200,1,1800,1193,3,30,3,0,0,0,0
5998,34,3800,4,30,2,0,0,0,0,0,0,0,4087,4,30,,,,,,,,,,,,,,,,8234,2,30,,,,,
6023,33,3559,3,30,2,9,5,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
6023,35,3559,4,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,,,,,
6024,33,3202,3,30,2,0,0,0,0,0,0,0,3051,2,30,4,0,0,0,0,1,40,5,0,5,0,1,150,8,0,4425,51,30,,,,,
6024,34,3566,4,30,2,0,0,0,0,0,0,0,3828,4,30,4,0,0,0,0,5,0,5,0,5,0,5,0,5,0,5747,1,10,,,,,
6024,35,3566,5,60,2,0,0,0,0,0,0,0,3828,5,60,4,0,3,20,3,1,50,1,350,5,0,1,125,5,0,4995,2,30,3,2,998,0,0
6028,43,5147,3,30,2,0,0,0,0,0,0,0,3267,2,30,,,,,,,,,,,,,,,,3838,2,30,,,,,
6028,180,4530,3,30,2,0,0,0,0,0,0,0,2965,3,30,4,0,0,0,0,1,50,5,0,1,10,1,500,1,100,6979,1,10,,,,,
6028,181,4530,4,30,2,0,0,0,0,0,0,0,2965,4,30,4,0,0,0,0,1,50,5,0,1,10,1,500,1,100,6338,1,10,,,,,
6030,34,2679,4,30,2,0,0,0,0,0,0,0,4812,4,30,4,0,10,0,0,1,250,5,0,1,150,1,400,1,2000,566,3,30,3,0,0,0,0
6030,36,3367,2,30,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,5685,4,33,3,0,0,0,0
6030,37,2679,6,30,2,0,0,0,0,0,0,0,4812,6,30,4,0,10,0,0,1,60,5,0,1,40,1,125,1,600,566,5,30,3,0,0,0,0
6030,38,5936,2,30,2,0,0,0,0,0,0,0,2854,3,35,4,0,50,0,0,1,400,5,0,1,50,1,50,1,250,1530,2,30,3,4,998,0,0
6040,35,4745,3,30,2,0,0,0,0,0,0,0,5970,3,30,4,0,10,9999,0,1,400,1,99998,1,9998,1,9999,1,99999,7861,3,30,,,,,
6040,36,4745,4,30,2,0,0,0,0,0,0,0,5970,4,30,4,0,0,0,0,1,200,1,99998,1,9998,1,9998,1,99998,7861,4,30,3,0,0,0,0
6041,35,4859,5,60,2,0,0,0,0,0,0,0,3059,5,60,4,0,0,0,0,5,0,5,0,5,0,5,0,1,99998,0,0,0,,,,,
6041,36,4067,4,30,2,2,5,3,0,0,0,0,4279,5,33,4,0,0,0,0,1,75,5,0,1,150,1,50,1,960,0,0,0,,,,,
6041,39,4859,6,60,2,0,0,0,0,0,0,0,3059,6,60,4,0,0,0,0,1,40,5,0,1,75,1,250,1,300,0,0,0,,,,,
6041,173,5316,2,30,2,0,0,0,0,0,0,0,2744,2,30,4,0,2,0,0,1,400,5,0,1,200,1,300,1,2400,5602,1,10,,,,,
6041,174,5316,3,30,2,0,0,0,0,0,0,0,2744,3,30,4,0,0,0,0,1,150,5,0,1,70,1,200,1,1000,7306,3,30,,,,,
6051,183,2142,3,70,2,0,0,0,0,0,0,0,1404,3,70,4,0,15,0,0,1,50,1,300,1,20,1,300,1,100,6795,3,30,3,0,0,0,0
6051,185,2142,4,70,2,0,0,0,0,0,0,0,1404,4,70,4,0,4,0,0,1,120,1,120,1,20,1,250,1,250,6795,4,30,3,0,0,0,0
6053,34,3467,2,30,2,4,5,2,0,0,0,0,3656,2,30,4,0,0,0,0,1,100,1,200,1,100,1,500,1,2000,7875,2,30,,,,,
6053,35,4081,5,30,2,0,0,0,0,0,0,0,3659,5,30,4,0,0,0,0,1,200,5,0,1,20,1,400,1,230,7115,2,30,3,0,0,0,0
6053,37,4081,6,30,2,0,0,0,0,0,0,0,3659,6,30,4,0,0,0,0,1,300,5,0,1,20,1,300,1,400,7115,3,30,3,0,0,0,0
6053,39,3715,2,30,2,0,0,0,0,0,0,0,5406,3,33,4,0,0,0,0,1,1000,5,0,1,50,1,800,1,600,3565,2,30,3,0,0,0,0
6054,32,4915,2,30,2,0,0,0,0,0,0,0,5888,2,30,4,0,0,0,0,1,100,1,300,1,87,1,500,1,1920,7931,2,30,,,,,
6054,33,5967,3,30,2,0,0,0,0,0,0,0,6067,3,30,4,0,10,60,5,1,300,1,400,1,60,1,300,1,1200,7074,3,30,3,2,6,0,0
6060,30,3560,5,60,2,0,0,0,0,0,0,0,6658,4,60,4,0,0,0,0,5,0,5,0,1,50,1,300,1,4800,856,3,60,,,,,
6060,31,3560,6,60,2,0,0,0,0,0,0,0,6658,5,60,4,0,0,0,0,5,0,5,0,1,50,1,200,1,960,856,4,60,3,0,0,0,0
6064,37,15,4,30,2,0,0,0,0,0,0,0,4289,5,33,4,0,0,0,0,1,5000,1,500,1,75,1,1500,1,1400,7439,51,30,,,,,
6064,38,15,5,30,2,0,0,0,0,0,0,0,4289,6,33,4,0,0,0,0,1,500,5,0,1,150,1,500,1,900,7439,52,30,,,,,
6066,30,9,3,60,2,0,0,0,0,0,0,0,5241,2,30,4,0,15,0,0,1,100,1,300,1,50,1,600,1,697,778,2,30,3,0,0,0,0
6066,31,9,4,60,2,0,0,0,0,0,0,0,5241,3,30,4,8,15,0,0,1,150,1,300,1,50,1,150,1,1800,778,3,30,3,0,0,0,0
6069,171,4952,2,30,2,2,5,10,0,0,0,0,1848,3,33,,,,,,,,,,,,,,,,8332,3,33,,,,,
6073,33,6280,3,30,2,0,0,0,0,0,0,0,5015,3,30,4,0,0,0,0,1,200,1,375,5,0,1,500,1,99998,7465,1,10,,,,,
6073,34,5106,2,30,2,4,7,999,0,0,0,0,4461,2,30,4,0,0,0,0,5,0,5,0,1,10,5,0,1,300,5592,1,10,,,,,
6073,36,6280,4,30,2,0,0,0,0,0,0,0,5015,4,30,4,0,0,0,0,1,700,1,99998,1,100,1,200,1,99998,6813,3,30,,,,,
6073,37,4119,2,30,2,0,0,0,0,0,0,0,4453,3,33,4,0,0,0,0,1,600,5,0,1,50,1,250,1,500,3912,3,33,3,0,0,0,0
