ER30001,ER30002,ER33601,ER33602,ER33603,CHREL,Q21B12_2,Q21B12A1,Q21B12A2,Q21G5,Q21G5D,Q21G7A,Q21G7C,Q21G8F,Q21G8I,Q21G10,Q21G10C,Q21H5,Q21H5C,Q21H6,Q21H6B,Q21H7B,Q21H7F,Q21H8,Q21H8B
5048,39,3236,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,1,0
5052,48,4518,2,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5052,49,5078,7,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5052,50,4941,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,55,1,125,5,0
5052,51,5885,3,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5052,52,5885,4,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5052,192,5078,8,60,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5055,37,3743,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,500,5,0
5055,38,3743,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5055,42,4939,2,30,4,5,0,0,5,0,5,0,1,0,5,0,0,0,0,0,0,0,0,0
5055,43,7164,7,30,4,9,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5055,44,6420,4,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5055,176,7164,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5057,38,6865,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
5057,41,3865,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5057,42,3589,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,25,5,0
5057,44,3865,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5057,45,3589,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5057,47,3540,4,30,4,5,0,0,1,900,5,0,5,100,1,35,0,0,0,0,0,0,0,0
5057,196,3540,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5057,197,4788,3,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5061,34,5541,3,30,4,5,0,0,5,0,1,400,5,80,1,0,0,0,0,0,0,0,0,0
5061,35,4842,3,33,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5065,39,2020,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5065,43,5884,2,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5065,45,2020,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5066,39,3244,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
5066,40,3244,5,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,20,5,0
5066,181,3246,4,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5067,35,6068,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5067,36,6068,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5069,37,3742,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,0
5069,38,3742,4,60,4,5,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,0,9,0
5070,175,4940,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,200,5,0
5071,35,6240,4,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,150,5,0
5071,36,6240,5,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5082,30,3657,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,2400,1,200,1,300,5,0
5120,30,7125,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,400,5,0
5120,31,7142,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,35
5120,32,5119,3,33,4,5,0,0,5,0,5,0,5,0,1,100,0,0,0,0,0,0,0,0
5120,33,7306,2,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
5126,35,4113,2,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5133,33,6971,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,70,1,35
5133,34,2479,2,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5133,35,2479,3,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,39,4345,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,200,5,0
5136,40,2982,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,450,5,0,5,0
5136,41,2982,3,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5136,180,5329,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5136,181,5329,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5142,33,5242,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5142,34,4822,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,200,1,35
5142,35,4822,5,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,50,5,0
5145,34,1249,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5145,35,1249,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5154,39,4875,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,5,0
5154,41,4875,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,55,5,0
5154,44,5102,3,30,4,9,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5154,45,4821,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5154,46,5102,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5164,32,7309,3,35,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5170,38,5581,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,500,1,250,5,0
5170,40,5581,4,30,4,5,0,0,5,0,1,200,1,60,5,0,0,0,0,0,0,0,0,0
5170,41,4888,3,30,4,5,0,0,1,0,5,0,5,300,5,0,0,0,0,0,0,0,0,0
5170,42,1318,2,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5170,43,5526,3,30,4,1,2500,6,5,0,5,0,1,60,5,0,0,0,0,0,0,0,0,0
5177,33,5823,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,5,0
5177,35,5823,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5180,32,987,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5182,40,5940,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,0
5182,41,5940,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,5,0
5182,42,5468,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5182,43,5467,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,400,5,0
5182,44,5875,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,35,5,0
5182,45,5467,4,30,4,5,0,0,5,0,5,0,5,40,5,0,0,0,0,0,0,0,0,0
5182,46,5647,3,33,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5182,47,5647,4,33,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5182,48,5875,4,30,4,5,0,0,5,0,5,0,5,35,5,0,0,0,0,0,0,0,0,0
5199,35,4677,3,30,4,1,2950,6,0,0,0,0,0,0,0,0,5,0,1,960,1,75,5,0
5215,32,6173,3,30,4,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5216,171,2955,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,200,1,300,1,200
5219,35,2789,5,30,4,5,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
5219,193,2789,3,30,4,5,0,0,9,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0
5230,39,2463,3,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,100,5,0
5230,41,2905,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,25,5,0,5,0
5230,42,6079,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,240,1,500,5,0
5234,30,5192,6,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,1,0
5234,31,5192,7,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,1,0
5241,172,5661,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5259,39,3812,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,26,5,0,5,0
5264,31,3954,4,30,4,5,0,0,5,0,5,0,5,0,1,15,0,0,0,0,0,0,0,0
5264,32,3954,5,30,4,5,0,0,5,0,5,0,5,0,1,15,0,0,0,0,0,0,0,0
5274,31,4007,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5274,32,4007,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5281,32,2716,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,540,1,0,5,100,1,0
5287,32,2213,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5287,34,1356,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5287,35,2211,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,50,5,0
5287,36,2211,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5287,186,832,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,15,5,0
5287,193,6974,3,30,4,5,0,0,1,0,5,0,1,25,5,0,0,0,0,0,0,0,0,0
5290,34,2718,2,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5292,39,2248,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5292,40,1113,3,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5292,43,1113,4,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5299,40,983,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5299,41,3383,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,150,5,0
5299,42,6806,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5299,43,3738,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,100,5,0
5299,47,983,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5299,50,3738,8,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,5,0
5299,55,989,2,30,4,5,0,0,5,0,1,80,5,0,5,0,0,0,0,0,0,0,0,0
5299,56,1047,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5299,57,1047,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5299,58,6919,2,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5299,177,5026,4,30,4,1,800,6,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5299,178,5026,5,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5302,37,4945,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,200,5,0
5305,34,4361,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,0
5305,35,4361,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,5,0
5305,36,6666,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,200
5305,37,6666,3,30,4,5,0,0,1,0,1,0,5,0,1,0,0,0,0,0,0,0,0,0
5306,32,2640,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5306,33,1240,2,95,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,7
5308,32,4187,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5308,33,6181,3,33,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5314,34,3322,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,9999,5,0
5314,35,3194,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,10,5,0,5,0
5314,36,3194,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,10,5,0,5,0
5314,37,2931,2,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5314,38,2931,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5315,34,2068,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5315,36,2068,5,30,4,5,0,0,0,0,0,0,0,0,0,0,1,300,5,0,5,0,5,0
5323,30,6966,3,30,4,5,0,0,1,0,1,250,5,85,5,0,0,0,0,0,0,0,0,0
5332,41,4715,3,30,4,5,0,0,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
5332,42,5204,2,30,4,5,0,0,1,0,5,0,5,100,5,0,0,0,0,0,0,0,0,0
5332,43,4721,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5332,187,4715,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5335,35,4132,3,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,600,1,0,5,0
5335,36,4132,4,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
5336,30,5762,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,250,5,0,1,0
5348,33,5388,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,200,5,0,5,0,5,0
5350,37,3916,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5350,39,3955,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,80,1,150,5,0
5350,178,3916,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,150,5,0
5363,32,6287,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5363,33,3097,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,30,5,0
5363,34,6377,4,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5363,35,6287,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5366,48,4274,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,20
5366,49,3187,2,30,4,5,0,0,5,0,5,0,1,30,5,0,0,0,0,0,0,0,0,0
5366,193,2908,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5366,195,2908,5,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,30,1,50,5,0
5375,30,5522,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,50
5379,32,1812,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5379,33,1812,5,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5381,32,6471,2,30,4,5,0,0,1,300,1,300,5,0,5,0,0,0,0,0,0,0,0,0
5392,39,4632,3,33,4,5,0,0,1,0,5,0,1,15,5,0,0,0,0,0,0,0,0,0
5392,40,4632,4,33,4,5,0,0,1,0,5,0,5,15,5,0,0,0,0,0,0,0,0,0
5393,36,5947,3,60,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,37,3353,3,60,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,38,4360,3,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5393,179,3722,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,150,1,80,5,0
5395,37,5559,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5396,34,5988,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5397,33,3464,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,500,1,0
5397,34,3464,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,200,1,0
5397,36,6459,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5403,30,3765,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5403,174,3765,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,5,0
5406,33,7301,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5406,176,7301,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5416,35,3568,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,5,0
5417,182,5724,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,100,5,0,5,0
5417,183,5724,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5424,33,3570,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
5424,34,3570,3,30,4,5,0,0,5,0,5,0,1,55,5,0,0,0,0,0,0,0,0,0
5425,33,2795,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,5,0
5425,34,2795,4,30,4,5,0,0,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5429,31,2981,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5429,32,2981,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5429,33,5428,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5429,35,5428,4,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,160,5,0
5430,43,6540,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
5430,44,6025,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,5,0
5430,45,6529,3,35,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,1,0
5430,46,3652,3,35,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5430,50,6526,2,30,4,5,0,0,5,0,5,0,5,130,5,0,0,0,0,0,0,0,0,0
5430,52,5238,2,30,4,5,0,0,5,0,5,0,5,0,1,0,0,0,0,0,0,0,0,0
5430,53,3652,4,30,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5430,184,6025,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5430,195,5239,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,0,5,0
5430,196,6527,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,10,5,0
5430,197,6257,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,50,5,0,5,0
5430,198,6257,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5440,32,4343,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,100,5,0
5440,33,4343,3,30,4,5,0,0,5,0,5,0,5,50,5,0,0,0,0,0,0,0,0,0
5442,178,2477,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,100
5443,37,6985,3,30,4,1,6000,6,5,0,1,0,5,0,5,0,0,0,0,0,0,0,0,0
5446,32,2914,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,1,30
5447,32,3654,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,45,5,0
5447,33,3654,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5449,33,7295,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5449,34,1339,2,30,4,5,0,0,5,0,5,0,5,150,5,0,0,0,0,0,0,0,0,0
5451,30,3122,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,300,5,0
5458,35,4850,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5458,36,4723,5,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,900,5,0
5458,37,4850,4,60,4,5,0,0,5,0,5,0,5,140,5,0,0,0,0,0,0,0,0,0
5458,173,4849,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,240,5,0,5,0,5,0
5459,32,5306,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,9998
5462,31,4755,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5462,32,4802,3,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,1,20
5462,33,4755,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,400,5,0
5462,34,6183,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,5,0
5462,35,4802,4,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5,0,5,0
5462,36,5220,3,30,4,1,3000,6,1,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5463,40,6259,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,60,5,0,5,0
5463,41,6097,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5463,44,6051,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5463,45,6461,3,30,4,5,0,0,1,0,5,0,5,60,5,0,0,0,0,0,0,0,0,0
5464,40,4771,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,60,5,0
5464,41,2970,3,33,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,250,1,300,1,300
5464,42,4819,3,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,9999,5,0
5464,43,2969,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5464,183,2969,2,30,4,5,0,0,5,0,5,0,5,50,5,0,0,0,0,0,0,0,0,0
5476,30,3660,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,200,5,0,5,0
5478,33,3611,5,30,4,1,4600,6,0,0,0,0,0,0,0,0,1,380,5,0,1,710,5,0
5479,31,3498,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,60,5,0
5488,31,4073,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5491,33,4714,2,30,4,1,7200,6,0,0,0,0,0,0,0,0,1,800,5,0,5,0,1,0
5491,34,4712,3,30,4,5,0,0,5,0,5,0,5,250,1,75,0,0,0,0,0,0,0,0
5493,39,5183,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5493,42,5183,5,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5495,32,4259,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,100,5,0
5495,33,6360,4,70,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,360,5,0,5,0
5495,34,4259,3,30,4,1,8000,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5499,33,5096,2,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5499,36,4004,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5501,39,5602,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,300,5,0
5501,41,4863,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,255,5,0,1,10
5501,44,4863,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,35,5,0
5501,182,5992,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,5,0,5,0
5503,32,5878,3,30,4,5,0,0,1,0,5,0,5,1200,5,0,0,0,0,0,0,0,0,0
5503,176,5390,2,30,4,5,0,0,0,0,0,0,0,0,0,0,8,0,5,0,5,75,5,0
5503,185,5390,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,1,50
5521,171,6517,3,30,4,1,3600,6,0,0,0,0,0,0,0,0,1,9999,1,20,1,30,1,100
5526,44,4859,2,30,4,9,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5526,46,4859,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,1,400,5,0
5526,47,6017,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5526,48,6017,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5526,49,4573,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5527,31,4439,4,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5534,32,1663,5,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5537,37,6567,3,30,4,9,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5537,38,6339,3,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,5,0
5537,42,6339,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5537,44,6218,4,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5537,180,4441,2,60,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5539,36,3159,2,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5539,37,3357,4,30,4,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,5,0
5539,38,3868,2,30,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
5539,39,3159,3,30,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5539,40,3357,5,60,4,5,0,0,5,0,5,0,5,0,5,0,0,0,0,0,0,0,0,0
5539,184,3160,3,97,4,5,0,0,0,0,0,0,0,0,0,0,5,0,1,73,5,0,5,0
5539,187,3160,4,97,4,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,5,0,5,0
