"","ID","educ","ed","year_meas"
"79391",9034005,NA,NA,-1
"79392",9034006,NA,NA,-1
"79393",9035001,9,"<12",1993
"79394",9035002,12,"12",1994
"79395",9035003,7,"<12",1992
"79396",9035004,6,"<12",1993
"79397",9035005,12,"12",1994
"79398",9035006,12,"12",1994
"79399",9035030,NA,NA,-1
"79400",9035170,6,"<12",1992
"79401",9035171,6,"<12",1993
"79402",9035172,3,"<12",1993
"79403",9035173,NA,NA,-1
"79404",9036001,6,"<12",1995
"79405",9036002,3,"<12",1995
"79406",9036003,12,"12",1994
"79407",9036004,12,"12",1995
"79408",9036005,NA,NA,-1
"79409",9036006,NA,NA,-1
"79410",9036007,NA,NA,-1
"79411",9036170,NA,NA,-1
"79412",9037001,NA,NA,-1
"79413",9037170,12,"12",1992
"79414",9037171,16,"16",1992
"79415",9037172,NA,NA,-1
"79416",9037173,12,"12",1992
"79417",9038001,12,"12",1992
"79418",9038002,12,"12",1990
"79419",9038003,NA,NA,-1
"79420",9038004,NA,NA,-1
"79421",9038170,NA,NA,-1
"79422",9038171,NA,NA,-1
"79423",9038172,NA,NA,-1
"79424",9038173,NA,NA,-1
"79425",9039001,16,"16",1994
"79426",9039002,14,"13-15",1994
"79427",9040001,12,"12",1991
"79428",9040002,13,"13-15",1995
"79429",9040003,NA,NA,-1
"79430",9040004,NA,NA,-1
"79431",9040030,NA,NA,-1
"79432",9040031,NA,NA,-1
"79433",9040170,10,"<12",1994
"79434",9041001,14,"13-15",1995
"79435",9041170,6,"<12",1993
"79436",9041171,11,"<12",1993
"79437",9041172,14,"13-15",1993
"79438",9041173,10,"<12",1993
"79439",9041174,12,"12",1993
"79440",9041175,11,"<12",1993
"79441",9041176,NA,NA,-1
"79442",9041177,10,"<12",1993
"79443",9042001,14,"13-15",1995
"79444",9042002,12,"12",1992
"79445",9042003,NA,NA,-1
"79446",9043001,5,"<12",1995
"79447",9043002,NA,NA,-1
"79448",9043003,10,"<12",1995
"79449",9043004,9,"<12",1995
"79450",9043005,12,"12",1995
"79451",9043030,NA,NA,-1
"79452",9043031,NA,NA,-1
"79453",9043170,6,"<12",1993
"79454",9043171,4,"<12",1993
"79455",9043172,NA,NA,-1
"79456",9044001,8,"<12",1994
"79457",9044002,8,"<12",1994
"79458",9044003,10,"<12",1994
"79459",9044004,10,"<12",1994
"79460",9045001,NA,NA,-1
"79461",9045002,3,"<12",1995
"79462",9045003,12,"12",1995
"79463",9045004,10,"<12",1995
"79464",9045005,9,"<12",1995
"79465",9045006,NA,NA,-1
"79466",9045007,NA,NA,-1
"79467",9045008,NA,NA,-1
"79468",9045009,NA,NA,-1
"79469",9045030,NA,NA,-1
"79470",9046001,NA,NA,-1
"79471",9046002,6,"<12",1995
"79472",9046003,12,"12",1995
"79473",9046004,12,"12",1995
"79474",9046170,14,"13-15",1995
"79475",9046171,NA,NA,-1
"79476",9047001,12,"12",1995
"79477",9047002,10,"<12",1995
"79478",9047003,NA,NA,-1
"79479",9047004,NA,NA,-1
"79480",9048001,4,"<12",1995
"79481",9049001,4,"<12",1992
"79482",9050001,5,"<12",1992
"79483",9050002,8,"<12",1992
"79484",9051001,13,"13-15",1994
"79485",9051002,14,"13-15",1995
"79486",9052001,6,"<12",1995
"79487",9052002,3,"<12",1995
"79488",9052003,15,"13-15",1995
"79489",9052004,13,"13-15",1995
"79490",9053001,6,"<12",1994
"79491",9053002,12,"12",1994
"79492",9053003,9,"<12",1994
"79493",9054001,5,"<12",1995
"79494",9054002,NA,NA,-1
"79495",9054170,11,"<12",1994
"79496",9054171,11,"<12",1993
"79497",9054172,NA,NA,-1
"79498",9054173,NA,NA,-1
"79499",9054174,11,"<12",1995
"79500",9055001,9,"<12",1995
"79501",9055002,11,"<12",1995
"79502",9055003,10,"<12",1995
"79503",9055004,NA,NA,-1
"79504",9055005,8,"<12",1994
"79505",9055030,NA,NA,-1
"79506",9055031,NA,NA,-1
"79507",9055171,NA,NA,-1
"79508",9056001,7,"<12",1992
"79509",9056002,12,"12",1992
"79510",9056004,12,"12",1992
"79511",9056170,NA,NA,-1
"79512",9057001,17,">16",1993
"79513",9057002,16,"16",1993
"79514",9057003,NA,NA,-1
"79515",9057004,NA,NA,-1
"79516",9058001,9,"<12",1993
"79517",9058002,12,"12",1995
"79518",9059001,13,"13-15",1993
"79519",9059002,17,">16",1995
"79520",9059003,14,"13-15",1995
"79521",9059004,10,"<12",1995
"79522",9060001,6,"<12",1995
"79523",9060002,12,"12",1995
"79524",9061001,5,"<12",1995
"79525",9061002,14,"13-15",1995
"79526",9061003,13,"13-15",1995
"79527",9061004,12,"12",1995
"79528",9061005,NA,NA,-1
"79529",9061006,13,"13-15",1992
"79530",9062001,12,"12",1992
"79531",9062002,NA,NA,-1
"79532",9062003,NA,NA,-1
"79533",9062004,NA,NA,-1
"79534",9062005,NA,NA,-1
"79535",9063001,12,"12",1995
"79536",9063002,NA,NA,-1
"79537",9064001,11,"<12",1995
"79538",9064003,10,"<12",1995
"79539",9064004,NA,NA,-1
"79540",9064005,NA,NA,-1
"79541",9064006,NA,NA,-1
"79542",9064007,NA,NA,-1
"79543",9064008,NA,NA,-1
"79544",9064170,NA,NA,-1
"79545",9065001,7,"<12",1993
"79546",9065170,NA,NA,-1
"79547",9066001,11,"<12",1995
"79548",9066002,12,"12",1995
"79549",9066003,NA,NA,-1
"79550",9066004,NA,NA,-1
"79551",9067001,7,"<12",1995
"79552",9067002,NA,NA,-1
"79553",9067003,NA,NA,-1
"79554",9067170,NA,NA,-1
"79555",9068001,12,"12",1995
"79556",9068002,10,"<12",1995
"79557",9068003,NA,NA,-1
"79558",9068004,NA,NA,-1
"79559",9068005,NA,NA,-1
"79560",9068006,NA,NA,-1
"79561",9069001,4,"<12",1995
"79562",9069002,4,"<12",1995
"79563",9069003,13,"13-15",1995
"79564",9069004,13,"13-15",1995
"79565",9070001,16,"16",1995
"79566",9070002,12,"12",1995
"79567",9070003,NA,NA,-1
"79568",9070030,NA,NA,-1
"79569",9070170,12,"12",1995
"79570",9071001,12,"12",1992
"79571",9072001,12,"12",1995
"79572",9072170,2,"<12",1993
"79573",9072171,11,"<12",1995
"79574",9073001,16,"16",1992
"79575",9073002,10,"<12",1992
"79576",9073003,10,"<12",1992
"79577",9074001,15,"13-15",1995
"79578",9074002,3,"<12",1995
"79579",9074003,12,"12",1995
"79580",9074004,NA,NA,-1
"79581",9074030,NA,NA,-1
"79582",9075001,NA,NA,-1
"79583",9075002,NA,NA,-1
"79584",9075170,1,"<12",1993
"79585",9075171,NA,NA,-1
"79586",9075172,NA,NA,-1
"79587",9075173,NA,NA,-1
"79588",9076001,10,"<12",1995
"79589",9076002,NA,NA,-1
"79590",9076003,NA,NA,-1
"79591",9076030,NA,NA,-1
"79592",9077001,7,"<12",1995
"79593",9077002,12,"12",1995
"79594",9077003,12,"12",1995
"79595",9077004,14,"13-15",1995
"79596",9077005,NA,NA,-1
"79597",9078001,NA,NA,-1
"79598",9078002,12,"12",1995
"79599",9078003,12,"12",1995
"79600",9078170,17,">16",1995
"79601",9079001,12,"12",1995
"79602",9080001,12,"12",1995
"79603",9080002,12,"12",1995
"79604",9080003,12,"12",1995
"79605",9080004,NA,NA,-1
"79606",9081001,3,"<12",1995
"79607",9081002,12,"12",1995
"79608",9081003,12,"12",1995
"79609",9081004,11,"<12",1995
"79610",9081005,9,"<12",1995
"79611",9081021,NA,NA,-1
"79612",9082001,8,"<12",1995
"79613",9082002,12,"12",1995
"79614",9082003,13,"13-15",1995
"79615",9083001,11,"<12",1995
"79616",9083002,12,"12",1995
"79617",9083003,NA,NA,-1
"79618",9083004,NA,NA,-1
"79619",9083005,NA,NA,-1
"79620",9084001,14,"13-15",1992
"79621",9085001,12,"12",1993
"79622",9085002,12,"12",1993
"79623",9085003,10,"<12",1993
"79624",9085004,11,"<12",1993
"79625",9085005,11,"<12",1993
"79626",9085006,10,"<12",1993
"79627",9085007,NA,NA,-1
"79628",9085008,9,"<12",1993
"79629",9085009,NA,NA,-1
"79630",9085030,NA,NA,-1
"79631",9085170,12,"12",1993
"79632",9086001,5,"<12",1993
"79633",9086002,5,"<12",1995
"79634",9087001,12,"12",1994
"79635",9087002,NA,NA,-1
"79636",9087003,NA,NA,-1
"79637",9088001,9,"<12",1995
"79638",9088002,4,"<12",1995
"79639",9089001,10,"<12",1992
"79640",9090001,12,"12",1995
"79641",9090002,8,"<12",1995
"79642",9090003,NA,NA,-1
"79643",9090004,NA,NA,-1
"79644",9091170,14,"13-15",1992
"79645",9091171,16,"16",1992
"79646",9091172,11,"<12",1992
"79647",9091173,10,"<12",1992
"79648",9092001,5,"<12",1995
"79649",9092002,13,"13-15",1995
"79650",9092003,NA,NA,-1
"79651",9093001,10,"<12",1992
"79652",9093002,11,"<12",1992
"79653",9093003,NA,NA,-1
"79654",9093004,NA,NA,-1
"79655",9093030,NA,NA,-1
"79656",9094001,10,"<12",1995
"79657",9094002,10,"<12",1995
"79658",9094003,NA,NA,-1
"79659",9094004,NA,NA,-1
"79660",9094005,NA,NA,-1
"79661",9094006,NA,NA,-1
"79662",9094030,NA,NA,-1
"79663",9094031,NA,NA,-1
"79664",9095001,8,"<12",1995
"79665",9095170,12,"12",1995
"79666",9095171,7,"<12",1995
"79667",9095172,NA,NA,-1
"79668",9095173,NA,NA,-1
"79669",9095174,7,"<12",1995
"79670",9096001,6,"<12",1995
"79671",9096002,14,"13-15",1995
"79672",9096003,NA,NA,-1
"79673",9096004,NA,NA,-1
"79674",9096005,NA,NA,-1
"79675",9096006,NA,NA,-1
"79676",9096007,NA,NA,-1
"79677",9096008,NA,NA,-1
"79678",9096009,NA,NA,-1
"79679",9096030,NA,NA,-1
"79680",9097001,12,"12",1995
"79681",9097002,12,"12",1995
"79682",9097003,NA,NA,-1
"79683",9097004,NA,NA,-1
"79684",9098001,NA,NA,-1
"79685",9098002,NA,NA,-1
"79686",9098003,NA,NA,-1
"79687",9098004,NA,NA,-1
"79688",9099001,NA,NA,-1
"79689",9099002,NA,NA,-1
"79690",9099003,10,"<12",1993
"79691",9099004,NA,NA,-1
"79692",9099005,NA,NA,-1
"79693",9099030,NA,NA,-1
"79694",9100001,NA,NA,-1
"79695",9100002,4,"<12",1994
"79696",9100170,14,"13-15",1993
"79697",9101001,12,"12",1995
"79698",9101170,NA,NA,-1
"79699",9101171,13,"13-15",1995
"79700",9101172,13,"13-15",1995
"79701",9101173,11,"<12",1995
"79702",9101174,10,"<12",1995
"79703",9101175,NA,NA,-1
"79704",9101176,NA,NA,-1
"79705",9101177,NA,NA,-1
"79706",9102001,NA,NA,-1
"79707",9103001,NA,NA,-1
"79708",9103002,NA,NA,-1
"79709",9103003,12,"12",1992
"79710",9103004,NA,NA,-1
"79711",9104001,9,"<12",1995
"79712",9104002,6,"<12",1995
"79713",9104003,13,"13-15",1995
"79714",9104004,12,"12",1995
"79715",9104030,NA,NA,-1
"79716",9104031,NA,NA,-1
"79717",9105001,12,"12",1995
"79718",9105002,12,"12",1995
"79719",9105030,NA,NA,-1
"79720",9106001,12,"12",1994
"79721",9106002,12,"12",1994
"79722",9106003,11,"<12",1994
"79723",9106004,NA,NA,-1
"79724",9106005,12,"12",1994
"79725",9106170,12,"12",1994
"79726",9107001,12,"12",1993
"79727",9107002,17,">16",1993
"79728",9108001,14,"13-15",1995
"79729",9108002,12,"12",1995
"79730",9108003,16,"16",1995
"79731",9109001,3,"<12",1993
"79732",9109002,6,"<12",1993
"79733",9109003,NA,NA,-1
"79734",9109004,NA,NA,-1
"79735",9109005,NA,NA,-1
"79736",9109006,NA,NA,-1
"79737",9110001,5,"<12",1994
"79738",9110002,6,"<12",1994
"79739",9110003,12,"12",1994
"79740",9110004,10,"<12",1994
"79741",9110005,12,"12",1993
"79742",9110006,9,"<12",1994
"79743",9110007,NA,NA,-1
"79744",9110008,NA,NA,-1
"79745",9110009,NA,NA,-1
"79746",9110010,10,"<12",1992
"79747",9111001,10,"<12",1992
"79748",9111002,12,"12",1992
"79749",9111003,12,"12",1992
"79750",9111004,NA,NA,-1
"79751",9111005,NA,NA,-1
"79752",9111006,NA,NA,-1
"79753",9112001,16,"16",1995
"79754",9112002,12,"12",1995
"79755",9112170,12,"12",1994
"79756",9113001,12,"12",1995
"79757",9113002,10,"<12",1995
"79758",9113030,NA,NA,-1
"79759",9114001,NA,NA,-1
"79760",9114002,NA,NA,-1
"79761",9114003,NA,NA,-1
"79762",9114004,NA,NA,-1
"79763",9115001,12,"12",1995
"79764",9115002,16,"16",1995
"79765",9115170,17,">16",1995
"79766",9116001,6,"<12",1995
"79767",9116002,6,"<12",1995
"79768",9116003,14,"13-15",1995
"79769",9116004,12,"12",1995
"79770",9116005,12,"12",1995
"79771",9116006,14,"13-15",1995
"79772",9116007,11,"<12",1995
"79773",9116170,12,"12",1995
"79774",9117001,10,"<12",1995
"79775",9117002,12,"12",1995
"79776",9117003,13,"13-15",1995
"79777",9117004,12,"12",1995
"79778",9117005,NA,NA,-1
"79779",9118001,7,"<12",1993
"79780",9118002,12,"12",1993
"79781",9118170,NA,NA,-1
"79782",9119001,10,"<12",1992
"79783",9119002,NA,NA,-1
"79784",9119003,10,"<12",1992
"79785",9119004,9,"<12",1992
"79786",9119005,8,"<12",1992
"79787",9119006,9,"<12",1992
"79788",9119007,NA,NA,-1
"79789",9119008,NA,NA,-1
"79790",9119009,NA,NA,-1
"79791",9119010,NA,NA,-1
"79792",9120001,6,"<12",1995
"79793",9120002,12,"12",1995
"79794",9120003,15,"13-15",1995
"79795",9120004,12,"12",1993
"79796",9120005,12,"12",1995
"79797",9120030,NA,NA,-1
"79798",9120170,11,"<12",1995
"79799",9120171,12,"12",1994
"79800",9120172,10,"<12",1994
"79801",9120173,NA,NA,-1
"79802",9120174,NA,NA,-1
"79803",9120175,NA,NA,-1
"79804",9120176,NA,NA,-1
"79805",9120177,NA,NA,-1
"79806",9121001,3,"<12",1993
"79807",9121002,8,"<12",1993
"79808",9121003,1,"<12",1993
"79809",9121004,NA,NA,-1
"79810",9121005,NA,NA,-1
"79811",9121006,NA,NA,-1
"79812",9121007,NA,NA,-1
"79813",9121008,NA,NA,-1
"79814",9121030,NA,NA,-1
"79815",9122001,8,"<12",1994
"79816",9122002,8,"<12",1994
"79817",9122003,11,"<12",1994
"79818",9122004,11,"<12",1993
"79819",9122005,16,"16",1994
"79820",9123001,11,"<12",1995
"79821",9123002,9,"<12",1995
"79822",9123003,NA,NA,-1
"79823",9123170,12,"12",1994
"79824",9123171,7,"<12",1995
"79825",9123172,10,"<12",1995
"79826",9124001,10,"<12",1994
"79827",9124002,12,"12",1994
"79828",9124003,NA,NA,-1
"79829",9124004,NA,NA,-1
"79830",9125001,10,"<12",1995
"79831",9125002,12,"12",1995
"79832",9125003,12,"12",1995
"79833",9125004,13,"13-15",1995
"79834",9126001,10,"<12",1995
"79835",9126002,NA,NA,-1
"79836",9126030,NA,NA,-1
"79837",9126031,NA,NA,-1
"79838",9127001,13,"13-15",1995
"79839",9127002,12,"12",1995
"79840",9127003,NA,NA,-1
"79841",9127004,NA,NA,-1
"79842",9128001,12,"12",1995
"79843",9128002,12,"12",1995
"79844",9128003,NA,NA,-1
"79845",9128004,NA,NA,-1
"79846",9129001,12,"12",1995
"79847",9129002,10,"<12",1995
"79848",9129003,12,"12",1995
"79849",9129004,12,"12",1995
"79850",9129005,9,"<12",1995
"79851",9130001,11,"<12",1995
"79852",9130002,13,"13-15",1995
"79853",9130003,NA,NA,-1
"79854",9130030,NA,NA,-1
"79855",9131001,15,"13-15",1995
"79856",9131002,11,"<12",1995
"79857",9131003,10,"<12",1995
"79858",9131004,NA,NA,-1
"79859",9132001,NA,NA,-1
"79860",9132002,NA,NA,-1
"79861",9132003,NA,NA,-1
"79862",9132004,NA,NA,-1
"79863",9132005,NA,NA,-1
"79864",9133001,8,"<12",1993
"79865",9133002,8,"<12",1993
"79866",9133003,2,"<12",1992
"79867",9134001,15,"13-15",1995
"79868",9134021,12,"12",1995
"79869",9135001,12,"12",1995
"79870",9135002,11,"<12",1995
"79871",9135003,10,"<12",1995
"79872",9135004,NA,NA,-1
"79873",9135005,NA,NA,-1
"79874",9136001,12,"12",1995
"79875",9136002,12,"12",1995
"79876",9136003,NA,NA,-1
"79877",9136004,NA,NA,-1
"79878",9136030,NA,NA,-1
"79879",9137001,12,"12",1995
"79880",9137002,12,"12",1995
"79881",9137003,10,"<12",1995
"79882",9137004,NA,NA,-1
"79883",9137005,NA,NA,-1
"79884",9137006,NA,NA,-1
"79885",9138001,11,"<12",1995
"79886",9138002,13,"13-15",1995
"79887",9138003,NA,NA,-1
"79888",9138004,NA,NA,-1
"79889",9138030,NA,NA,-1
"79890",9139001,12,"12",1995
"79891",9139002,12,"12",1994
"79892",9139003,NA,NA,-1
"79893",9139030,NA,NA,-1
"79894",9140001,12,"12",1993
"79895",9140002,6,"<12",1993
"79896",9140003,NA,NA,-1
"79897",9140004,NA,NA,-1
"79898",9140005,NA,NA,-1
"79899",9141001,12,"12",1995
"79900",9141002,12,"12",1995
"79901",9141003,16,"16",1995
"79902",9141004,14,"13-15",1995
"79903",9142001,12,"12",1992
"79904",9143001,9,"<12",1994
"79905",9143002,11,"<12",1994
"79906",9143003,NA,NA,-1
"79907",9143004,NA,NA,-1
"79908",9143030,NA,NA,-1
"79909",9144001,NA,NA,-1
"79910",9144002,15,"13-15",1995
"79911",9144003,NA,NA,-1
"79912",9145001,12,"12",1995
"79913",9145170,14,"13-15",1995
"79914",9146001,12,"12",1992
"79915",9146002,15,"13-15",1995
"79916",9146003,14,"13-15",1995
"79917",9147001,12,"12",1995
"79918",9147002,12,"12",1995
"79919",9147003,12,"12",1995
"79920",9147004,11,"<12",1995
"79921",9147005,NA,NA,-1
"79922",9147006,NA,NA,-1
"79923",9147007,NA,NA,-1
"79924",9147170,12,"12",1994
"79925",9147171,NA,NA,-1
"79926",9148001,12,"12",1993
"79927",9149001,6,"<12",1994
"79928",9149002,12,"12",1994
"79929",9149003,11,"<12",1994
"79930",9149004,11,"<12",1993
"79931",9149005,12,"12",1993
"79932",9149006,12,"12",1993
"79933",9150001,6,"<12",1995
"79934",9150002,12,"12",1995
"79935",9150003,13,"13-15",1995
"79936",9150004,11,"<12",1995
"79937",9150005,12,"12",1995
"79938",9150006,NA,NA,-1
"79939",9150007,12,"12",1995
"79940",9150008,12,"12",1995
"79941",9150030,NA,NA,-1
"79942",9150031,NA,NA,-1
"79943",9150170,11,"<12",1995
"79944",9150171,10,"<12",1994
"79945",9150172,7,"<12",1994
"79946",9150173,12,"12",1995
"79947",9150174,9,"<12",1995
"79948",9150175,NA,NA,-1
"79949",9151001,8,"<12",1995
"79950",9151002,10,"<12",1995
"79951",9151003,NA,NA,-1
"79952",9151004,NA,NA,-1
"79953",9152001,15,"13-15",1992
"79954",9153001,12,"12",1994
"79955",9153002,NA,NA,-1
"79956",9153003,NA,NA,-1
"79957",9153170,10,"<12",1992
"79958",9154001,5,"<12",1995
"79959",9154002,2,"<12",1995
"79960",9154003,12,"12",1994
"79961",9154004,12,"12",1994
"79962",9154005,12,"12",1994
"79963",9154006,NA,NA,-1
"79964",9154030,NA,NA,-1
"79965",9154170,12,"12",1994
"79966",9154171,12,"12",1994
"79967",9155001,1,"<12",1994
"79968",9155002,NA,NA,-1
"79969",9155003,NA,NA,-1
"79970",9155004,NA,NA,-1
"79971",9156001,15,"13-15",1995
"79972",9156002,12,"12",1995
"79973",9156003,13,"13-15",1995
"79974",9157001,NA,NA,-1
"79975",9157002,NA,NA,-1
"79976",9157003,14,"13-15",1995
"79977",9157004,12,"12",1993
"79978",9157005,12,"12",1995
"79979",9157006,NA,NA,-1
"79980",9157170,13,"13-15",1995
"79981",9158001,7,"<12",1993
"79982",9158002,6,"<12",1993
"79983",9158003,12,"12",1993
"79984",9158004,12,"12",1993
"79985",9158005,NA,NA,-1
"79986",9159001,NA,NA,-1
"79987",9159002,NA,NA,-1
"79988",9159003,6,"<12",1992
"79989",9159004,12,"12",1995
"79990",9159170,12,"12",1992
"79991",9160001,12,"12",1995
"79992",9160002,6,"<12",1995
"79993",9160003,NA,NA,-1
"79994",9160004,NA,NA,-1
"79995",9160005,NA,NA,-1
"79996",9161001,10,"<12",1995
"79997",9161002,NA,NA,-1
"79998",9161003,16,"16",1995
"79999",9161004,14,"13-15",1995
"80000",9161005,14,"13-15",1995
"80001",9161006,NA,NA,-1
"80002",9162001,12,"12",1995
"80003",9162002,12,"12",1995
"80004",9162003,12,"12",1995
"80005",9162021,NA,NA,-1
"80006",9162030,NA,NA,-1
"80007",9163001,10,"<12",1995
"80008",9163002,12,"12",1995
"80009",9163003,10,"<12",1995
"80010",9163004,NA,NA,-1
"80011",9163005,NA,NA,-1
"80012",9163006,NA,NA,-1
"80013",9164001,12,"12",1994
"80014",9164002,12,"12",1994
"80015",9164003,NA,NA,-1
"80016",9164004,NA,NA,-1
"80017",9164005,NA,NA,-1
"80018",9165001,7,"<12",1995
"80019",9165002,6,"<12",1995
"80020",9165003,12,"12",1995
"80021",9166001,NA,NA,-1
"80022",9166002,11,"<12",1992
"80023",9166003,10,"<12",1992
"80024",9166004,NA,NA,-1
"80025",9166005,NA,NA,-1
"80026",9166170,10,"<12",1992
"80027",9167001,6,"<12",1995
"80028",9167002,6,"<12",1995
"80029",9167003,NA,NA,-1
"80030",9167004,NA,NA,-1
"80031",9167005,NA,NA,-1
"80032",9167006,NA,NA,-1
"80033",9168001,NA,NA,-1
"80034",9168002,13,"13-15",1992
"80035",9168003,NA,NA,-1
"80036",9168004,NA,NA,-1
"80037",9169001,16,"16",1995
"80038",9169002,16,"16",1995
"80039",9169003,NA,NA,-1
"80040",9169004,NA,NA,-1
"80041",9170001,NA,NA,-1
"80042",9170002,NA,NA,-1
"80043",9171001,10,"<12",1992
"80044",9171002,5,"<12",1992
"80045",9172001,NA,NA,-1
"80046",9173001,NA,NA,-1
"80047",9173002,NA,NA,-1
"80048",9173003,12,"12",1992
"80049",9173004,12,"12",1992
"80050",9173005,11,"<12",1992
"80051",9174001,11,"<12",1992
"80052",9174002,9,"<12",1992
"80053",9174003,11,"<12",1992
"80054",9174004,12,"12",1992
"80055",9174005,NA,NA,-1
"80056",9175001,4,"<12",1995
"80057",9175002,NA,NA,-1
"80058",9176001,6,"<12",1995
"80059",9176002,6,"<12",1995
"80060",9176003,NA,NA,-1
"80061",9176004,NA,NA,-1
"80062",9177001,16,"16",1993
"80063",9177002,6,"<12",1995
"80064",9177003,11,"<12",1995
"80065",9177004,NA,NA,-1
"80066",9177005,NA,NA,-1
"80067",9178001,12,"12",1995
"80068",9178002,12,"12",1995
"80069",9178003,NA,NA,-1
"80070",9178004,NA,NA,-1
"80071",9178005,11,"<12",1992
"80072",9178030,NA,NA,-1
"80073",9179001,12,"12",1992
"80074",9179002,12,"12",1992
"80075",9179003,12,"12",1992
"80076",9179004,10,"<12",1992
"80077",9180001,NA,NA,-1
"80078",9180002,6,"<12",1993
"80079",9180003,NA,NA,-1
"80080",9181001,6,"<12",1995
"80081",9182001,2,"<12",1992
"80082",9182002,9,"<12",1992
"80083",9182003,11,"<12",1992
"80084",9182004,NA,NA,-1
"80085",9183001,11,"<12",1993
"80086",9183002,12,"12",1993
"80087",9183003,10,"<12",1993
"80088",9183004,NA,NA,-1
"80089",9183005,NA,NA,-1
"80090",9183006,NA,NA,-1
"80091",9183007,NA,NA,-1
"80092",9184001,9,"<12",1994
"80093",9184002,8,"<12",1994
"80094",9184003,12,"12",1994
"80095",9184004,12,"12",1994
"80096",9184005,10,"<12",1994
"80097",9185001,12,"12",1992
"80098",9185002,16,"16",1992
"80099",9186001,2,"<12",1992
"80100",9187001,12,"12",1992
"80101",9187002,6,"<12",1992
"80102",9187003,NA,NA,-1
"80103",9187004,NA,NA,-1
"80104",9187005,NA,NA,-1
"80105",9188001,13,"13-15",1992
"80106",9188002,NA,NA,-1
"80107",9188003,NA,NA,-1
"80108",9188004,NA,NA,-1
"80109",9188005,11,"<12",1992
"80110",9188006,12,"12",1992
"80111",9188007,NA,NA,-1
"80112",9188008,NA,NA,-1
"80113",9189001,6,"<12",1992
"80114",9189002,NA,NA,-1
"80115",9189003,9,"<12",1992
"80116",9189004,12,"12",1992
"80117",9189005,10,"<12",1992
"80118",9190001,NA,NA,-1
"80119",9190002,4,"<12",1995
"80120",9190003,9,"<12",1995
"80121",9190004,12,"12",1992
"80122",9190170,8,"<12",1994
"80123",9191001,12,"12",1993
"80124",9191002,12,"12",1993
"80125",9191003,NA,NA,-1
"80126",9191004,NA,NA,-1
"80127",9192001,7,"<12",1994
"80128",9192002,9,"<12",1994
"80129",9192003,13,"13-15",1995
"80130",9192004,13,"13-15",1994
"80131",9192005,NA,NA,-1
"80132",9192006,14,"13-15",1992
"80133",9192007,12,"12",1992
"80134",9192021,NA,NA,-1
"80135",9192030,NA,NA,-1
"80136",9192170,12,"12",1995
"80137",9193001,17,">16",1992
"80138",9193002,10,"<12",1992
"80139",9194001,7,"<12",1992
"80140",9194002,7,"<12",1992
"80141",9194003,NA,NA,-1
"80142",9194004,NA,NA,-1
"80143",9195001,12,"12",1993
"80144",9195002,NA,NA,-1
"80145",9195004,6,"<12",1993
"80146",9195030,NA,NA,-1
"80147",9196001,14,"13-15",1995
"80148",9196002,12,"12",1995
"80149",9196003,NA,NA,-1
"80150",9197001,15,"13-15",1992
"80151",9197002,NA,NA,-1
"80152",9198001,16,"16",1995
"80153",9198030,NA,NA,-1
"80154",9198170,16,"16",1995
"80155",9199001,11,"<12",1995
"80156",9199002,13,"13-15",1995
"80157",9199021,NA,NA,-1
